All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_embed_tags,num_external_form_actions,num_object_tags
0,0,0,0,0,0,0,0,0,0,0,34,0.38760647322561126,34.601066173231125,0.08920299925624979,4.922090413594101,3.103017604984213,102,14,11,0,0,0,0.10440044886181468,0.004493787998942638,0.0006167944312274209,0.0,0.00048462419596440216,0.0,0.0,23,0,0,180,0,0,2,0,0,0,0,0,0,0,0,2,Depth & Complexity Icons,,,
0,0,0,0,0,1,0,0,0,0,0,72,0.3643848954261735,35.725019627435586,0.10069667298445106,4.03063955923046,3.1127236018111533,225,17,85,0,0,1,0.05390969479501096,0.004014702733566484,0.0003033330954250232,1.7843123260295483e-05,0.001516665477125116,0.0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,CoVet,,,
0,0,0,0,0,1,0,0,0,0,0,83,0.5509150709734911,52.2405264764452,0.0788199988205667,3.569204250028258,2.720811407754183,242,74,189,0,4,0,0.04330093063562036,0.001758797621989331,0.0005378141488727706,0.0,0.0013736064072561304,2.9071035074203816e-05,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,18,0.4314186906155488,32.8120551879136,0.10948711036599101,3.5029563456996415,3.063861762340499,157,12,28,0,0,0,0.05011327302816562,0.00490073667124485,0.00037457859907603946,0.0,0.0008740167311774254,0.0,0.0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,1,1,0,0,0,0,0,171,0.37837624940276765,49.32836849476469,0.08909330370913514,4.662595949430408,2.6939674711122064,1917,39,220,0,0,0,0.028954545725225843,0.014205366471778228,0.00028899806593602026,0.0,0.0016302455001519093,0.0,0.0,11,0,1,8,0,0,2,0,0,0,0,0,0,0,0,2,ZapVoice,,,
0,0,0,0,0,1,1,1,0,0,0,320,0.3113325373645004,54.51196944264262,0.07313066181438581,6.1886416123182215,2.8021405577312724,9869,109,486,0,0,15,0.034188714519126764,0.017831750236244944,0.0001969460711065659,2.710267033576595e-05,0.0008781265188788168,0.0,0.0,8,0,3,0,0,0,9,0,0,0,0,0,0,0,0,8,"Timeless (prev. timeOS), Agentic Meeting Platform",,,
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_application_title__,,,
0,0,0,0,0,1,0,0,0,0,1,18,0.38903125,34.4793991416309,0.10177318548387097,3.798890116294241,3.066133939756664,203,6,33,0,0,0,0.04680473527186062,0.007260371959942775,0.00021459227467811158,0.0,0.0011802575107296136,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
1,1,0,0,1,1,0,0,0,0,1,62,0.40298288338140276,51.029054505105904,0.053388945879457625,3.07101221222486,2.2243840335320177,621,71,97,0,0,4,0.01489565740877326,0.0014005160033197417,0.0001601234077869592,9.021037058420237e-06,0.00021876014866669072,0.0,0.0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,ARO Lite,,,
0,0,0,0,1,1,0,0,0,0,0,29,0.42379905823687475,34.47901687243977,0.08581558107689127,4.999269888770709,3.2264926841435,209,48,37,0,0,0,0.09044365524328027,0.005986994757798849,0.0013750035807384914,0.0,0.0010598985934859204,0.0,0.0,139,0,0,1,0,0,9,0,0,0,0,0,0,0,0,9,Tabs Backup & Restore,,,
0,0,0,0,0,1,0,0,0,0,0,2,0.46795367747283,31.84821256411245,0.0893331157464424,3.7928167333971112,2.970443124267264,20,1,3,0,0,0,0.05277610459554264,0.00038563881068990783,1.9281940534495393e-05,0.0,5.784582160348617e-05,0.0,0.0,549,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.6341474907720097,63.96530612244898,0.036472158957040764,8.088943288453692,2.8304397287761223,0,0,0,0,0,0,0.03386372909016728,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extName__,,,
0,0,0,0,1,1,0,0,0,0,0,6,0.2858968207028155,60.29548563611491,0.10715760341922309,3.8286314768409992,3.463168459072853,52,14,25,0,0,0,0.037345404575216234,0.017783857729138167,0.0047879616963064295,0.0,0.008549931600547196,0.0,0.0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,1,114,0.45677517423351593,34.39908829710549,0.09814265637995813,3.6151473677596657,2.932924716546822,206,11,130,0,0,5,0.04670584089363132,0.0020914342568809203,0.00011167852828004914,5.076296740002233e-05,0.0013198371524005808,0.0,0.0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,InsTF - Instagram follower & unfollower tracker,,,
0,1,0,0,0,1,0,1,0,0,0,60,0.4976859154755976,64.2460517085023,0.0776151921851918,4.756670791047533,2.4538462946080886,319,13,87,0,0,0,0.04464628666789799,0.0027291549030679465,0.00011121947880841161,0.0,0.0007443149735639854,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Semrush AI Writer and Editor,,,
0,0,0,0,0,1,0,1,0,0,0,16,0.535303603939221,62.26174444096461,0.09158676546485853,3.545695803615857,2.83141071983643,225,22,24,0,0,0,0.04894399292309393,0.017616661446915125,0.0017225180081428123,0.0,0.0018791105543376136,0.0,0.0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Linkedin Sales Navigator Email Finder & Lead Scraper – Scrupp,,,
0,0,0,0,0,1,0,0,0,0,0,7,0.3383795185759211,20.224800382174298,0.08626211438162794,6.218651330626973,3.572674589875511,226,1,121,0,0,0,0.07100436024657947,0.015423462772128574,6.824541049614414e-05,0.0,0.00825769467003344,0.0,0.0,4,0,0,34,0,1,66,0,0,0,0,0,0,0,0,66,__MSG_man_name__,,1.0,
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinturillo 2,,,
0,0,0,0,1,1,0,0,0,0,0,13,0.5396499723885986,36.28405131453912,0.09099443524064399,3.0904986965644405,3.0041578804805416,38,5,8,0,0,0,0.027594684526206472,0.0030091859360152043,0.0003959455178967374,0.0,0.0006335128286347799,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,xPrice - istoric preturi & coduri de reducere,,,
0,0,0,0,1,1,0,0,0,0,0,6,0.421411404941737,32.38192989805893,0.10603420687693348,3.5584105717169865,2.937362168165942,131,3,15,0,0,0,0.039313572542901715,0.00914676721128334,0.00020946795140343527,0.0,0.0010473397570171764,0.0,0.0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,demado,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Symbaloo,,,
0,0,0,0,0,0,0,0,0,0,0,5,0.43333377640131326,43.742194469223904,0.1291388087674292,3.218431394885231,3.138295969700179,60,8,5,0,0,1,0.056387765563592866,0.01784121320249777,0.0023788284269997025,0.0002973535533749628,0.0014867677668748143,0.0,0.0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,2,Launchpad for iCloud,,,
1,0,1,0,0,1,0,1,0,0,0,21,0.299181209937772,35.081017216158436,0.07164802944525024,7.153807959666946,3.438894337987814,100,27,41,0,3,0,0.03666641203880529,0.011252391133115788,0.0030381456059412624,0.0,0.004613480364577473,0.00033757173399347364,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Taplio X,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.4204009050789581,23.306576680068925,0.12446608021646274,3.376040443241587,3.213928327209237,66,11,14,0,0,0,0.053720063320226726,0.009477311889718553,0.0015795519816197588,0.0,0.002010338885697875,0.0,0.0,1,0,0,10,0,1,2,0,0,0,0,0,0,0,0,2,InstaPDFPro,,1.0,
0,0,1,0,0,1,0,0,0,0,0,405,0.4708190527371236,39.43974531097061,0.09504727908339465,3.839259762659664,2.863425218552021,2933,146,340,0,0,7,0.04142712349142975,0.004849408745800376,0.00024139573027168594,1.1573767889738367e-05,0.0005621544403587207,0.0,0.0,10,38,0,0,0,0,3,0,0,0,0,0,0,0,0,3,会译:一站式 AI 翻译 Agent｜对照式DeepL翻译｜DeepSeek划词翻译｜免费,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SignRequest,,,
0,0,0,0,0,1,0,0,0,0,0,2,0.31488801054018445,32.016304347826086,0.09667325428194994,7.104477611940299,2.9303524163879113,4,0,1,0,0,0,0.08955223880597014,0.021739130434782608,0.0,0.0,0.005434782608695652,0.0,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,Google Meet Auto Disable Mic/Cam,,,
1,1,0,0,1,1,0,0,0,0,0,26,0.42798490114643195,34.30008797009017,0.09502745564692296,4.090122119729619,2.9478661199791225,336,16,59,0,0,2,0.05132016282630616,0.009236859467780955,0.0004398504508467121,5.4981306355839013e-05,0.001621948537497251,0.0,0.0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__,,,
0,1,0,0,0,1,1,0,0,0,0,23,0.305497659840542,37.83688524590164,0.07622535181540442,7.574047859791035,3.5593096120038346,147,14,46,0,0,0,0.06107178968655207,0.03012295081967213,0.0028688524590163933,0.0,0.009426229508196722,0.0,0.0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,8,Push Go for Pushbullet,,,
0,1,0,0,0,1,0,0,0,0,0,29,0.44482194374389283,49.40335171000634,0.10049854106200233,3.764048977740826,3.0545955276231807,170,9,61,0,0,0,0.03036544348286157,0.004146948333902522,0.0002195443235595453,0.0,0.0014880226374591405,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Sourcegraph,,,
1,1,0,0,1,1,1,1,0,0,0,83,0.4274636980260536,39.754285452977605,0.08315142138181697,3.9337027333238916,2.8850390985836736,727,81,72,0,0,2,0.03785840275006116,0.004749274869999216,0.0005291489194909718,1.3065405419530168e-05,0.00047035459510308603,0.0,0.0,36,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,Aliexpress Analyzer,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.562695247815839,51.438978976945734,0.06575304084653708,3.497844293572526,1.9254775253827812,81,12,9,0,0,0,0.03487123577316352,0.0027421375131182505,0.0004062425945360371,0.0,0.0003046819459020278,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,Daily Inspiration,,,
0,1,0,0,0,1,0,0,0,0,1,121,0.3878454903855254,35.21341551787343,0.11087286217487377,4.158618289776807,3.119476123970909,188,162,89,0,0,4,0.03952903450311202,0.0016027690392763669,0.0013811094912913374,3.410146892077376e-05,0.0007587576834872162,0.0,0.0,24,2,0,0,0,0,17,0,0,0,0,0,0,0,0,17,Pixels Game Assistant,,,
0,0,0,0,0,1,0,0,0,0,0,0,0.3837908047487403,36.26346516007533,0.11839505112123035,3.510801393728223,3.247765394935913,68,21,10,0,0,0,0.050871080139372825,0.012806026365348399,0.0039548022598870055,0.0,0.0018832391713747645,0.0,0.0,35,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,銘柄マーカー,,,
0,0,0,0,0,1,0,0,0,0,0,0,0.3937451016358452,31.783791171245046,0.11253314212343044,4.08547619047619,3.1661750963204587,91,15,10,0,0,0,0.05865079365079365,0.012436791034577012,0.002050020500205002,0.0,0.0013666803334700013,0.0,0.0,4,0,0,4,0,0,2,0,0,0,3,0,0,0,0,2,Steam Market History Plus,,,
0,0,0,0,0,1,0,0,0,0,0,18,0.555543698238045,44.670931244560485,0.08055999146273139,3.693146694536479,2.4507556610834142,507,3,32,0,0,0,0.0450067821484957,0.02206266318537859,0.00013054830287206266,0.0,0.001392515230635335,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,1,0,0,0,1,0,0,0,0,1,48,0.5123665250278866,67.41014848430838,0.0668103747387644,4.393568018893407,2.5446690088863995,40,4,58,0,0,1,0.04169266183335843,0.0001371046245389857,1.371046245389857e-05,3.4276156134746423e-06,0.00019880170558152926,0.0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extName__,,,
0,1,0,0,0,0,0,0,0,0,0,25,0.5704610703841877,48.83394067363689,0.08491056668322776,3.4040041347043144,2.4854842998284057,68,9,19,0,0,1,0.044751179401089636,0.002315839662159861,0.00030650819057998163,3.4056465619997955e-05,0.0006470728467799612,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,GLaDOS,,,
0,1,0,0,0,1,0,0,0,0,0,74,0.5752441856781026,59.13609164059268,0.0800888523978007,3.390154537159884,2.6425730201229958,557,51,221,0,1,13,0.06071291615058778,0.0032454101044707417,0.00029715604188152215,7.574565773450564e-05,0.001287676181486596,5.826589056500434e-06,0.0,2,0,0,8,0,0,3,0,0,0,1,0,0,0,0,3,Open Earth Engine extension,,,
0,1,0,0,1,1,0,0,0,0,0,8,0.4045723318306891,34.90855581248686,0.11272759206135473,3.924930642441386,3.390468979601403,55,1,12,0,0,0,0.034597182179187294,0.01156190876602901,0.00021021652301870928,0.0,0.002522598276224511,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Goldie May,,,
0,0,0,0,0,1,0,0,0,0,0,275,0.4879464156746318,50.90940419886954,0.07247213061748752,3.967168781218435,2.646197394770645,3094,115,232,0,0,5,0.03846642797541588,0.011153247202676202,0.00041455185142461645,1.8023993540200717e-05,0.0008363133002653131,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
1,1,1,0,1,1,1,0,1,0,0,167,0.5121976713969806,64.34399990116466,0.05379408488516949,3.7346810981138048,2.3105749731952385,421,197,172,0,0,3,0.024605399709730233,0.0007430299029825326,0.0003476885769300687,5.294749902488356e-06,0.00030356566107599906,0.0,0.0,13,1,0,0,0,0,6,0,0,0,0,0,0,0,0,6,Nudge Security Browser Extension,,,
0,0,0,0,0,1,0,0,0,0,0,30,0.5832911870890741,60.36256006872668,0.07783288387061774,3.860558374615268,2.5324061433360003,94,12,43,0,0,0,0.06120148356802125,0.0012617788397003946,0.00016107814974898656,0.0,0.0005771967032672018,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,0,0.30334586828656834,24.551724137931036,0.08022370070388583,7.2841781874039935,3.808447213588488,3,0,3,0,0,0,0.03225806451612903,0.007389162561576354,0.0,0.0,0.007389162561576354,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,DevilEar,,,
0,0,0,0,1,1,0,0,0,0,1,24,0.5123291146994886,53.4451705953937,0.09309099368032756,3.4272057192367096,2.7785631832327002,1065,71,47,0,0,1,0.06322594417214634,0.012000270428629377,0.0008000180285752919,1.1267859557398476e-05,0.0005295893991977284,0.0,0.0,207,0,0,7,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,
0,0,1,0,1,1,0,0,0,0,1,17,0.5387046783625731,44.841967696535086,0.07911842105263157,4.202231343688408,2.6322112824643464,26,4,18,0,0,3,0.07113538144404463,0.0017425105555927886,0.0002680785470142752,0.00020105891026070638,0.0012063534615642383,0.0,0.0,0,0,6,7,0,0,4,0,0,0,7,0,0,0,0,4,Emmet LiveStyle,,,
1,1,1,0,1,1,0,0,0,0,0,373,0.5361734494936036,58.4161706502519,0.06676066089420878,5.307868696491159,2.747225297428972,6319,105,361,0,0,5,0.04092094923905997,0.010279292893965003,0.00017080641776647023,8.133638941260486e-06,0.0005872487315590071,0.0,0.0,168,2,0,4,0,0,73,55,0,0,2,0,0,0,0,73,BuzzStream Buzzmarker,,,
1,1,0,0,1,1,1,1,0,0,0,32,0.42939174134308966,45.862698301277554,0.08660392973363641,4.389591009438243,3.173936633820266,243,6,28,0,0,5,0.08010584371129897,0.00852870981328092,0.0002105854274884178,0.00017548785624034818,0.0009827319949459498,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Discoverly,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.23393316195372751,40.90769230769231,0.14616232096951892,5.5,3.1954858222439904,0,0,0,0,0,0,0.040740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get CRX,,,
0,0,0,0,0,0,0,0,0,0,0,90,0.4773103696099764,58.20229371307798,0.07406743038136183,4.884200427005237,2.4680551335261027,213,21,109,0,0,2,0.04224924819015764,0.0036900369003690036,0.00036380645496595813,3.4648233806281726e-05,0.001888328742442354,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FigmaEX,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.2910854503464203,27.874666666666666,0.09810623556581986,7.040415704387991,3.3276924580372333,17,5,4,0,0,0,0.03002309468822171,0.04533333333333334,0.013333333333333334,0.0,0.010666666666666666,0.0,0.0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,Ad Skipper,,,
0,0,0,0,1,1,0,1,0,0,0,132,0.44728463765071874,43.51276775524537,0.09105624494697272,4.187551815779891,2.865390582541807,731,26,211,0,0,2,0.03719113921108296,0.004010841892722324,0.00014265648318848213,1.0973575629883242e-05,0.0011577122289526819,0.0,0.0,8,2,0,12,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__,,,
0,1,0,0,1,1,0,1,0,0,0,62,0.4220587160656217,40.97061416960589,0.10319522087032774,3.8902794126757945,2.9355838300956454,372,8,88,0,0,4,0.03514121093577137,0.007130808158257936,0.00015335071308081582,7.667535654040791e-05,0.001686857843888974,0.0,0.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EarnBetter - AI Autofill for job applications,,,
0,1,0,0,1,1,0,0,0,0,0,0,0.18601036269430052,35.490566037735846,0.11295336787564766,5.926829268292683,3.073985449726035,3,0,3,0,0,0,0.01951219512195122,0.05660377358490566,0.0,0.0,0.05660377358490566,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
0,0,0,0,0,1,0,1,0,0,1,138,0.33066670272077814,83.57294570972087,0.09975484284582326,3.922820900337924,2.9081896640605036,662,39,182,0,0,8,0.031205355395966028,0.0025923373327903262,0.0001527207794242035,3.132733936906739e-05,0.000712696970646283,0.0,0.0,49,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_brandName_en__,,,
0,0,1,0,1,1,0,0,0,0,0,18,0.42811789702539776,25.047404547404547,0.09812399117172316,4.908959331846439,3.235259463663528,130,19,7,0,1,2,0.07272339012005884,0.006971256971256971,0.001018876018876019,0.00010725010725010725,0.00037537537537537537,5.3625053625053626e-05,0.0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,31,Email Finder – PIPILEADS,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minimalist Green Tea,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jardin,,,
0,0,0,0,1,1,0,0,0,0,1,67,0.5358941118301039,56.04035013048689,0.08127980539675271,3.7783316864607017,2.6361559545957483,1599,37,114,0,0,0,0.05509429506238992,0.008954872817284753,0.00020721094073767094,0.0,0.000638433709299851,0.0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
1,1,1,0,1,1,1,0,0,0,0,83,0.5314279663123501,53.3114813556785,0.07148539571837267,3.9096988786250586,2.1871674146478144,757,6,98,0,0,10,0.042266142845799284,0.004358113748495962,3.4542513198118586e-05,5.757085533019764e-05,0.0005641943822359369,0.0,0.0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,Givebacks Genie,,,
0,1,0,0,0,1,0,0,0,0,0,60,0.5547657234011093,41.63170911266018,0.07716319872039096,3.713182205730672,2.6603687077964033,1484,23,74,0,0,0,0.03467909067975488,0.01707042123910093,0.0002645685232475211,0.0,0.0008512204661007201,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,1,0,0,0,1,1,1,0,0,0,7,0.44748509062027125,34.53317924700444,0.10679292566193538,3.5840757585197185,3.0323931243881543,49,3,16,0,0,0,0.04945174755466949,0.0029803539930661153,0.00018247065263670093,0.0,0.0009731768140624049,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__,,,
0,0,0,0,0,1,0,0,0,0,0,6,0.407498508082302,29.697074284500612,0.10490300372763205,3.508648431214803,2.8192447691771614,295,3,15,0,0,0,0.041733708769107,0.015663994052992087,0.00015929485477619073,0.0,0.0007964742738809536,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,1,1,0,0,0,0,78,0.5069366078271009,44.411978950958655,0.0798511928631801,4.043729205380224,2.75706670579267,1548,59,169,0,0,5,0.047955695149156305,0.009428216434818622,0.00035934416644334543,3.045289546130046e-05,0.0010293078665919557,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
0,0,0,0,1,1,1,1,0,0,0,52,0.46798642294478154,35.77080442654574,0.09827926102974674,3.5576116863841127,2.9757662036025083,362,30,110,0,0,3,0.05602329638662975,0.003062709397949169,0.00025381569596263833,2.5381569596263832e-05,0.0009306575518630072,0.0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,كوبونات صفقة | Safqa Coupons,,,
0,0,0,0,1,1,0,0,0,0,0,88,0.5199608434098957,49.85369559931923,0.08580929529426343,3.2121112279826245,2.841946361152809,201,19,118,0,0,1,0.03204194140279821,0.0013574843990598914,0.0001283194208066564,6.7536537266661265e-06,0.0007969311397466029,0.0,0.0,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,__MSG_meta_marketName__,,,
0,1,0,0,0,1,0,0,0,0,0,70,0.12901082053592347,560.4943410704009,0.008184185221069912,2.6095496544831778,3.4633144156712232,458,34,67,0,0,0,0.0007133601844132089,0.00976191998635889,0.00072468401645459,0.0,0.0014280537971311038,0.0,0.0,13,1,0,8,0,0,1,0,0,0,0,0,0,0,0,1,Extensão do Mercado Turbo,,,
0,0,0,0,0,1,0,0,0,0,0,198,0.47030518646193686,67.92042711477404,0.06876622148071178,5.593838728825702,2.6861913110064766,7337,25,204,0,0,3,0.03679203352213414,0.027373699310900605,9.327279307244311e-05,1.1192735168693174e-05,0.0007611059914711358,0.0,0.0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,AuthoredUp – No. 1 LinkedIn ™ Content Tool,,,
0,0,0,0,1,1,0,0,0,0,0,248,0.40576512185191527,50.0292454757735,0.06770331942351412,3.13281171861977,2.4237370038698023,1083,35,785,0,0,14,0.01855017502917153,0.0015805604203152363,5.1079976649153535e-05,2.0431990659661412e-05,0.0011456509048453007,0.0,0.0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extensionName__,,,
0,0,0,0,0,1,1,0,0,0,0,5,0.30245559408392897,26.28957528957529,0.09298704974877928,6.691077441077441,3.208599722036761,18,1,4,0,0,0,0.05387205387205387,0.03474903474903475,0.0019305019305019305,0.0,0.007722007722007722,0.0,0.0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,2,PostureMinder,,1.0,
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stardoll,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chile y Limón,,,
0,0,0,0,0,1,0,0,0,0,0,49,0.483703409617257,35.92106640814348,0.0888781757397587,3.736188314454083,2.641997754721684,472,7,77,0,0,0,0.04735897173234417,0.009151720794958797,0.00013572467280659233,0.0,0.0014929714008725158,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extensionName__,,,
0,0,0,0,1,1,0,0,0,0,0,118,0.37986238358600355,49.794396614621334,0.0965546101402929,5.000468563851794,2.99555056369064,194,18,85,0,0,5,0.05706509548234661,0.004718128313633932,0.00043776448270830295,0.00012160124519675082,0.0020672211683447636,0.0,0.0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,1,1,0,0,0,0,0,2,0.3552509601377301,28.175675675675677,0.10766785856177989,3.6051934287228407,3.0586170841595086,0,4,2,0,0,0,0.03550609432962374,0.0,0.007722007722007722,0.0,0.003861003861003861,0.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Yet Another Flags,,,
0,0,0,0,0,1,0,0,0,0,0,274,0.5417320975184187,59.43917683891551,0.06582870828704283,3.494229161907926,2.321388330867566,699,83,189,0,0,11,0.030695823037149322,0.0026021599044013357,0.0003089832218387852,4.09495836171884e-05,0.0007035883003316916,0.0,0.0,25,0,0,3,0,1,3,0,1,0,0,0,0,0,0,3,Woowa CRM,,,
1,1,1,0,1,1,0,1,0,0,0,14,0.37197615075809703,33.08321734362478,0.10118107702740832,3.7726392564383917,2.7742903629097184,41,10,14,0,1,0,0.04702123539663074,0.0017293011092833945,0.00042178075836180355,0.0,0.000590493061706525,4.2178075836180355e-05,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Clockwork,,,
0,0,0,0,0,1,0,0,1,0,0,21,0.35104275725958817,48.06601322626358,0.1046319361709809,4.67405790980337,3.3728630598319103,664,20,115,0,0,1,0.04143789009338777,0.07841284837033538,0.0023618327822390174,0.00011809163911195088,0.01358053849787435,0.0,0.0,18,0,0,29,2,0,6,0,0,1,0,0,0,0,0,6,BeFrugal Tab,,,
