All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions,num_object_tags,num_embed_tags
0,0,0,0,0,1,0,0,0,0,1,1,0.308049299997588,29.808363440694905,0.0528305747147468,5.373717748763424,2.878243312265996,67,8,9,0,0,0,0.0183414286350875,0.0017167601916621,0.0002049862915417,0.0,0.0002306095779844,0.0,0.0,3030,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_app_name__,,,
0,0,0,0,0,0,0,0,0,0,0,2,0.3198768388641806,24.53275109170305,0.0925419089976052,5.523890784982935,3.936972083732399,8,0,2,0,0,0,0.0426621160409556,0.0349344978165938,0.0,0.0,0.0087336244541484,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BitToDoGet,,,
0,0,0,0,0,0,0,0,0,0,1,3,0.3970827808297026,30.42619047619048,0.0994885394961166,4.938615585546365,2.8360438868869826,0,0,0,0,0,0,0.0496299521114497,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,393,0,1,7,0,0,0,17,0,0,0,5,7,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.2853535353535353,27.357142857142858,0.0934343434343434,6.2,2.7884168740176567,1,0,1,0,0,0,0.1714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Sollet Wallet - Solana Wallet,,,
0,0,0,0,0,0,0,0,0,0,0,4,0.2124015073655361,40.15492957746479,0.1133949982870846,5.652733118971061,3.561266240880156,2,0,0,0,0,0,0.0321543408360128,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_name__,,,
0,0,0,0,1,1,0,0,0,0,1,4,0.3968005167465092,47.96344684800457,0.1092100879300175,4.033414231888333,3.092025716105051,170,18,20,0,0,1,0.0575094865846954,0.0060683943742414,0.0006425358749196,3.5696437495537944e-05,0.0007139287499107,0.0,0.0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,3,0.2834913688305373,27.992957746478872,0.1001701920739119,7.208333333333333,3.7944635107780775,8,0,4,0,0,0,0.0119047619047619,0.056338028169014,0.0,0.0,0.028169014084507,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,IΜΤOKEΝ - Pomodoro Extension,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.285142704721259,30.00826446280992,0.1136303014137103,5.316062176165803,3.8726523652687272,4,2,2,0,0,0,0.0233160621761658,0.0330578512396694,0.0165289256198347,0.0,0.0165289256198347,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,0,1,0,0,1,0,0,0,0,0,22,0.4818498914049722,34.16589238663153,0.091296229292757,3.1937117620841944,2.0357669075913534,386,6,142,0,1,0,0.0298745323663276,0.0066911662737484,0.0001040077659131,0.0,0.0024615171266121,1.733462765219803e-05,0.0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,Promptheus - Converse with ChatGPT,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1647727272727272,24.285714285714285,0.1335227272727272,6.714285714285714,3.316131489582302,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,1,Bitcoin⁤ Wallet:⁤ Sparrow⁤ & ⁤Whirlpool,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.163855421686747,26.73333333333333,0.1301204819277108,6.090909090909091,3.0809080497573498,2,1,1,0,0,0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SearchBlox,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.1107957165852889,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.0678513731825525,0.0132482826300294,0.0015947006869479,0.0003680078508341,0.0015947006869479,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,Razer Wallpapers HD Theme,,,
0,1,0,0,0,1,0,0,0,0,0,3,0.2859357427277424,35.039430449069,0.1000942277880786,6.211088844355378,3.627584381812275,18,6,27,0,0,0,0.0190380761523046,0.0197152245345016,0.0065717415115005,0.0,0.0295728368017524,0.0,0.0,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,1,__MSG_extension_name__,,,
0,0,0,0,0,0,0,0,0,0,0,4,0.3303274798291409,30.714285714285715,0.0806834361651637,6.648967551622419,2.994462235412532,2,2,2,0,0,0,0.0825958702064896,0.0150375939849624,0.0150375939849624,0.0,0.0150375939849624,0.0,0.0,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,2,1:Inch Defi-Dex V2,,,
0,0,0,0,0,1,0,1,0,0,0,25,0.4213011936844503,41.13284110430512,0.1143589117367061,4.036929168332287,2.904978179685213,148,24,67,0,0,0,0.0328576534961093,0.001284075725763,0.0002082284960696,0.0,0.0005813045515278,0.0,0.0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Auto GPT,,,
0,0,0,0,0,1,0,0,0,0,0,12,0.4737038237200259,43.33201652002155,0.1091258911211924,3.596341067661853,3.086812380697352,124,9,22,0,0,0,0.0559386662339769,0.0222661159992817,0.0016160890644639,0.0,0.0039504399353564,0.0,0.0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,1,3,0.300850073609726,38.36822429906542,0.0976872298997958,5.283132530120482,3.438250569331044,16,0,7,0,0,1,0.0403151065801668,0.0299065420560747,0.0,0.0018691588785046,0.0130841121495327,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Slope Game Classic,,,
0,0,0,0,1,1,0,0,0,0,1,263,0.5769491460867879,55.982717850766406,0.0666930322789597,4.185396616963561,2.5585819542512414,1301,28,288,0,0,40,0.0433851098018211,0.0047696385559836,0.0001026517137336,0.0001466453053338,0.0010558461984037,0.0,0.0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,4,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,1,10,0.2897461198366706,79.61239288068556,0.142194970370653,4.085205844493124,2.6837382778217798,82,29,10,0,0,0,0.0435739933605835,0.009009009009009,0.0031861129422105,0.0,0.001098659635245,0.0,0.0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,Copay: Secure Wallet,,,
0,0,1,1,1,1,0,1,0,0,1,105,0.3867294557775417,59.29685585133099,0.0768896166564515,3.2346920159393155,2.747274139168636,687,63,61,0,6,14,0.0284171107590378,0.0069010547463586,0.0006328478151682,0.0001406328478151,0.0006127574083375,6.027122049221497e-05,0.0,51,0,0,7,0,0,31,0,0,0,3,0,0,0,0,31,__MSG_chrome_extension_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1877729257641921,26.058823529411764,0.1004366812227074,6.7727272727272725,3.4402897853233494,1,0,0,0,0,0,0.0454545454545454,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.1107957165852889,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.0678513731825525,0.0132482826300294,0.0015947006869479,0.0003680078508341,0.0015947006869479,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,Cuddle Team Leader Fortnite Wallpapers,,,
0,1,0,0,0,1,0,0,0,0,0,15,0.4761039387434374,39.9635499207607,0.0862249064432108,3.862449029476795,2.9274064878400803,148,13,17,0,0,0,0.0328322389253691,0.0063391442155309,0.0005568167216344,0.0,0.0007281449436758,0.0,0.0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,ChatGPT for Gmail,,,
0,0,0,0,0,1,0,0,0,0,1,2,0.4528068949226158,39.62647604754947,0.094958778029336,4.528905081818756,2.996628444468914,136,16,16,0,0,0,0.0751321525598635,0.0053710358990561,0.0006318865763595,0.0,0.0006318865763595,0.0,0.0,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,1,0,1,0,0,1,7,0.2741783007682946,26.68194303888969,0.0711364597859638,6.936846977912975,2.379352270378268,7,10,3,0,0,1,0.0124983467795265,0.0010119994217146,0.0014457134595923,0.0001445713459592,0.0004337140378776,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,1,1,0,0,0,1,1079,0.4622057218205956,69.06184135301841,0.0664485996426683,4.890958668833759,3.149041982982429,2790,332,757,0,0,29,0.0382125440877824,0.000801537573151,9.538009831045072e-05,8.331394129527323e-06,0.0002174781157259,0.0,0.0,0,0,0,0,0,9,99,0,0,0,0,0,0,0,0,99,KuCoin Web3 Wallet,,,
0,0,0,0,0,1,0,0,0,0,0,0,0.3342355714659914,29.87601078167116,0.1016327599755522,5.959381044487428,3.760597516926282,6,0,0,0,0,0,0.0667311411992263,0.0161725067385444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,1,0,0,1,0,0,12,0.405461992842668,38.79328803788346,0.1097745009270038,3.701074221721798,3.140173998062636,25,4,27,0,0,0,0.0598277593499893,0.001715736737355,0.0002745178779768,0.0,0.0018529956763434,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Calendly Docket | Free Meeting Scheduling Software,,,
0,0,1,1,1,1,0,0,0,0,0,0,0.405369834166886,29.890243902439025,0.1233219268228481,4.961890243902439,3.474276250082589,0,0,0,0,0,1,0.0655487804878048,0.0,0.0,0.0040650406504065,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fast Screenshot,,,
0,0,0,0,1,0,0,0,0,0,1,0,0.4606018009419673,35.63119893596808,0.0776578417743843,5.358086967626589,3.169649657231409,79,9,9,0,0,0,0.0635016921013983,0.0075052251567547,0.0008550256507695,0.0,0.0008550256507695,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,19,0.4121986009356866,48.82840314136126,0.108360499418151,3.708792256711009,3.0163744018263,84,8,10,0,0,0,0.059791160062938,0.0109947643979057,0.0010471204188481,0.0,0.0013089005235602,0.0,0.0,34,0,0,25,0,1,5,0,0,0,20,0,0,0,0,5,__MSG_name__,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.1107957165852889,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.0678513731825525,0.0132482826300294,0.0015947006869479,0.0003680078508341,0.0015947006869479,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,My Little Pony Wallpapers New Tab Theme,,,
0,0,0,0,0,0,0,0,0,0,0,13,0.3198347327284335,68.78533457092229,0.1310082899649828,4.136946326211569,2.663450746773112,18,21,9,0,0,0,0.0397811360083376,0.0015188591680027,0.0017720023626698,0.0,0.0007594295840013,0.0,0.0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,Coinbase Wallet (Dev. beta) — DApp browser,,,
0,0,0,0,0,1,0,0,0,0,0,0,0.4757313634494507,49.160589318600366,0.1082506021265346,3.129019908116386,2.944435255909274,4,6,0,0,0,0,0.066743236345074,0.0014732965009208,0.0022099447513812,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Web Ad Block,,,
0,0,0,0,1,1,0,0,0,0,0,2,0.3279105628373169,33.68716577540107,0.0945258288357748,6.770204479065239,3.4677547942311904,23,2,4,0,0,0,0.0301850048685491,0.0614973262032085,0.0053475935828877,0.0,0.0106951871657754,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bestand info pakket,,,
0,0,0,0,1,1,1,1,0,0,0,0,0.3066579206297146,30.45360824742268,0.1554608068219088,4.340361445783133,3.709165414908385,9,0,0,0,0,0,0.0813253012048192,0.0927835051546391,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,Conector WaveSocial,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0.2171344165435746,31.33333333333333,0.104874446085672,5.405063291139241,3.5826887139756862,1,0,0,0,0,0,0.0126582278481012,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Atomic for chrome,,,
0,0,0,0,1,1,0,0,0,0,0,26,0.561933361804598,44.3991882500657,0.0784481960195113,3.7061815243482186,2.5904490196662,116,6,38,0,0,0,0.0287092710982246,0.0033871579992408,0.0001751978275469,0.0,0.0011095862411306,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Top Files Downloader,,,
0,0,0,0,0,0,0,0,0,0,0,7,0.2735763007614213,51.97689075630253,0.1055678934010152,4.279107114180183,3.504933633240116,5,0,0,0,0,0,0.1207644130399871,0.0052521008403361,0.0,0.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,__MSG_extHead__,,,
0,0,0,0,0,1,0,0,0,0,0,6,0.3539484528094557,30.01266928789865,0.0964660801453859,5.8949458185126975,3.2984324031831664,156,22,32,0,0,0,0.0545950864422202,0.0340760157273918,0.0048055919615552,0.0,0.0069899519440803,0.0,0.0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,8,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,1,1,0.3085074302907995,29.815935258226748,0.0529423752740069,5.374720218851032,2.8786482127444506,70,8,10,0,0,0,0.0185987849504387,0.0017870363278956,0.000204232723188,0.0,0.000255290903985,0.0,0.0,1881,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,EmjoPro,,,
0,0,0,0,0,1,0,0,0,0,1,3,0.4524282342161864,39.6847259516664,0.0949901775800352,4.529615113847706,2.9965737733948523,133,16,16,0,0,0,0.0751489424299419,0.0052519349233928,0.0006318117201074,0.0,0.0006318117201074,0.0,0.0,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,YT Auto Ad Skipper,,,
0,0,0,0,1,0,0,0,0,0,1,2,0.4596292911273765,35.672711735662745,0.077743227533639,5.3638361574722895,3.1856548560125013,82,9,9,0,0,0,0.0635431265129315,0.007785795670338,0.0008545385491834,0.0,0.0008545385491834,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_packageTitle__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1818181818181818,32.07692307692308,0.0699300699300699,5.75,3.295436882624781,0,0,0,0,0,0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Marketing Heaven,,,
0,0,0,0,1,1,0,0,0,0,1,12,0.3716089980209188,45.87960339943343,0.1228994294404689,3.500781893004115,3.317448916308664,70,8,10,0,0,1,0.072880658436214,0.0165250236071765,0.0018885741265344,0.0002360717658168,0.002360717658168,0.0,0.0,35,0,0,2,0,0,5,0,0,0,0,0,0,0,0,5,Run 3 + Run 2 Unblocked Games,,2.0,2.0
0,0,0,0,0,1,0,0,0,0,0,29,0.5701072174889307,50.16897416837019,0.0847824892780241,3.4183774237539644,2.771311530477516,40,3,36,0,0,1,0.0529555298949249,0.0009291953168556,6.968964876417022e-05,2.322988292139008e-05,0.00083627578517,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IPTV Player,,,
0,0,0,0,0,1,0,0,0,0,0,1,0.4202418615652997,25.612116443745084,0.1406818249016883,3.564255983350676,3.199679106362623,9,0,1,0,0,0,0.0379812695109261,0.007081038552321,0.0,0.0,0.000786782061369,0.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Page Links Loader,,,
0,0,0,0,0,0,0,0,0,0,0,1,0.3175083156939824,36.389830508474574,0.0648624130631992,5.987381703470032,3.001202125895793,14,0,3,0,0,0,0.0410094637223974,0.0790960451977401,0.0,0.0,0.0169491525423728,0.0,0.0,0,0,0,1,1,2,4,0,0,0,0,0,0,1,0,4,Wrapped Bitcoin (WBTC) Wallet,,,
0,1,0,0,0,0,0,0,0,0,0,2,0.2972431077694235,31.579591836734693,0.1018170426065162,5.360377358490566,2.9819899176715983,10,2,1,0,0,0,0.0283018867924528,0.0204081632653061,0.0040816326530612,0.0,0.0020408163265306,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RoSearcher,,,
0,0,0,0,1,1,0,1,0,0,1,0,0.3096986010848729,48.28643216080402,0.1046127492964639,4.659805389221557,3.5098564270783226,4,3,18,0,0,0,0.0222679640718562,0.0040201005025125,0.0030150753768844,0.0,0.0180904522613065,0.0,0.0,3,0,0,6,0,0,2,0,0,0,1,2,0,0,0,2,Screen Split - split screen layouts,,,
0,1,0,0,1,1,0,0,0,0,0,26,0.514345121610288,52.53970967741935,0.1001423124752971,3.3755810557570154,2.699140478606605,76,3,37,0,0,0,0.0896712015381245,0.0024516129032258,9.67741935483871e-05,0.0,0.0011935483870967,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Anonymous Video Player,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1632653061224489,49.0,0.0204081632653061,4.75,0.0,0,0,0,0,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,­A­t­o­mic Walle­t | Pass Generator & Swap,,,
0,0,0,0,0,0,0,0,0,0,0,12,0.0372213356621125,406.6700155265321,0.0396404760405854,30.99884030645837,2.92001989654684,32,4,12,0,0,0,0.034124917699168,0.0029226413371084,0.0003653301671385,0.0,0.0010959905014156,0.0,0.0,1,0,0,6,1,0,2,0,0,0,2,0,0,1,0,2,Sparrow Wallet,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.1107957165852889,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.0678513731825525,0.0132482826300294,0.0015947006869479,0.0003680078508341,0.0015947006869479,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,Metallica Wallpapers HD Theme,,,
0,1,0,0,0,0,0,1,0,0,0,0,0.2729083665338645,26.944444444444443,0.095617529880478,5.854166666666667,3.530016774759497,0,0,0,0,0,0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verified Friend Requests,,,
0,0,0,0,1,0,0,0,0,0,1,22,0.4571519597405109,41.07543427711667,0.1025537662810524,3.6622364802933087,3.125998310983497,139,20,22,0,0,0,0.0643509592591421,0.0095062234988373,0.0013678019422787,0.0,0.0015045821365066,0.0,0.0,51,0,0,1,0,1,15,0,0,0,0,0,0,0,0,15,__MSG_appName__,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0.5854302837455247,48.63267152096242,0.0834606766554859,3.577724527093433,2.7238366350706635,0,0,0,0,0,0,0.0746491160263701,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,XUMM For Desktop,,,
0,0,0,0,0,1,0,0,0,0,1,7,0.3802634598073766,66.47618102421596,0.0707540786849366,6.172965907853175,3.12197936350832,39,9,15,0,0,7,0.0450568202447082,0.0077411671298134,0.001786423183803,0.001389440254069,0.0029773719730051,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_game_name__,,,
0,1,1,0,1,1,0,0,0,0,0,14,0.507452001425468,46.38977702986959,0.0811185104113692,3.8896174475189143,2.8191734862628985,238,15,20,0,3,0,0.0391077327460661,0.0071518721076987,0.0004507482420818,0.0,0.0006009976561091,9.014964841637118e-05,0.0,22,0,0,1,1,0,5,0,0,0,0,0,0,1,0,4,__MSG_extName__,,,
0,0,0,0,1,1,0,0,0,0,0,20,0.3795405832252242,38.137693156732894,0.0971924530430368,4.969221749963359,3.5232589879058147,96,0,3,0,0,0,0.1008354096438516,0.0264900662251655,0.0,0.0,0.0008278145695364,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Background Changer,,,
0,1,0,0,1,1,0,0,0,0,0,17,0.4925907258064516,51.98817245326212,0.0948660714285714,3.552469135802469,2.931751552901438,31,4,10,0,0,1,0.0619078380706287,0.0059137733689431,0.0007630675314765,0.0001907668828691,0.0019076688286913,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,0,0,0,0,1,0,1,0,0,0,5,0.4259627432962994,42.439042089985485,0.094528443739036,4.18980405181003,3.301739389169355,29,2,22,0,0,0,0.0493191630687479,0.0210449927431059,0.0014513788098693,0.0,0.0159651669085631,0.0,0.0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.2632978723404255,28.0,0.1303191489361702,6.5,3.824954214657045,0,1,1,0,0,0,0.03125,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,
0,0,1,1,0,1,0,0,0,0,0,3,0.39113872674145,67.97423735119048,0.116770427543355,3.259263486661202,2.846060477079167,153,16,18,0,1,0,0.0323015782428688,0.0142299107142857,0.0014880952380952,0.0,0.0016741071428571,9.300595238095238e-05,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1833333333333333,23.2,0.125,5.846153846153846,3.702819531114783,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,11,0,1,32,3,0,0,0,0,0,0,0,11,Uniswap Wallet⁤,1.0,,
0,0,0,0,0,0,0,0,0,0,1,0,0.3301979227905154,31.92903225806452,0.0954340583970213,5.138832997987928,3.470195185613729,13,6,0,0,0,0,0.028169014084507,0.0838709677419354,0.0387096774193548,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Yoroi WаIIеt,,,
0,0,0,0,0,1,0,0,0,0,0,31,0.4206584533454818,46.54088872292756,0.1072500166910814,3.779137111993232,2.733382846289655,305,29,33,0,0,1,0.0688488319125398,0.0142363704256908,0.0013536221060492,4.667662434652726e-05,0.0015403286034353,0.0,0.0,1,0,0,11,0,1,3,0,0,0,10,1,0,0,0,3,__MSG_appName__,1.0,,
0,0,0,0,0,0,0,0,0,0,1,3,0.3373410504120318,94.87046204620462,0.0743120253028379,6.285176377328577,3.052531129430807,62,9,11,0,0,3,0.03824811732065,0.0255775577557755,0.0037128712871287,0.0012376237623762,0.0045379537953795,0.0,0.0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_name__,,,
0,0,1,1,1,1,0,0,0,0,1,0,0.4125633598841419,27.04568527918782,0.1212889210716871,5.137931034482759,3.397303963347376,0,0,0,0,0,1,0.0862068965517241,0.0,0.0,0.0050761421319796,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Take Joyfinder,,,
0,0,0,0,1,1,0,0,0,0,0,5,0.5270579910368298,30.918279569892476,0.0691107591737709,5.939345570630487,3.340321407343941,23,0,5,0,0,0,0.0651769087523277,0.0123655913978494,0.0,0.0,0.0026881720430107,0.0,0.0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_name__,,,
0,0,0,0,0,0,0,0,0,0,1,3,0.3970827808297026,30.42619047619048,0.0994885394961166,4.938615585546365,2.836043886886983,0,0,0,0,0,0,0.0496299521114497,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,57,0,1,7,0,0,0,17,0,0,0,5,7,__MSG_name__,,,
0,0,1,1,0,1,0,1,0,0,1,14,0.3624087871572317,46.34429090909091,0.0988002150702819,4.242526897747906,3.363486942494325,45,0,41,0,0,2,0.128919482912816,0.0065454545454545,0.0,0.000290909090909,0.0059636363636363,0.0,0.0,127,0,0,1,0,0,15,0,0,0,0,0,0,0,0,15,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,1,4,0.3026310354797406,32.16986301369863,0.083557060840114,6.294467306812986,3.708869833305917,19,6,8,0,0,0,0.0338363054412437,0.0260273972602739,0.0082191780821917,0.0,0.010958904109589,0.0,0.0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,JUPІТЕR: The ᗞeFі Superapp | JUPІТЕR,,,
0,0,1,0,0,1,0,0,0,0,0,2,0.4362137625664875,40.90898483080513,0.0732128435768191,5.869532710280374,3.095310932076712,32,3,13,0,2,0,0.0407476635514018,0.0373395565927654,0.0035005834305717,0.0,0.0151691948658109,0.0023337222870478,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ChatGPT Quick Access,,,
0,0,0,0,0,0,0,0,0,0,0,7,0.2954688559527269,50.7132122730119,0.0699166908844328,4.153225806451613,3.342655215451278,74,0,13,0,0,0,0.0476455320726733,0.0463368816530995,0.0,0.0,0.008140262993112,0.0,0.0,7,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,__MSG_appName__,,,
0,0,1,1,0,1,0,1,1,0,0,28,0.3721476879498463,40.23000490677134,0.1107957165852889,4.241646118527336,3.03392942015316,108,13,13,0,0,3,0.0678513731825525,0.0132482826300294,0.0015947006869479,0.0003680078508341,0.0015947006869479,0.0,0.0,25,0,15,2,0,0,15,0,0,0,1,0,0,0,0,15,UGLYDOLLS Wallpapers HD Theme,,,
0,0,0,0,0,1,0,1,1,0,0,28,0.3709910545778159,40.56153551842877,0.1138876528623816,4.225946509204585,3.206566855364528,108,13,13,0,0,3,0.0692659488248234,0.0137737533477872,0.0016579517918632,0.0003826042596607,0.0016579517918632,0.0,0.0,26,0,7,2,0,0,15,0,0,0,2,0,0,0,0,15,Yasuo Wallpapers Theme Game New Tab,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.1790393013100436,31.857142857142858,0.0917030567685589,5.777777777777778,3.969001629875993,0,0,0,0,0,0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PandaLikes™ - Free Youtube Views & Subs,,,
0,0,1,0,0,1,0,0,1,0,0,9,0.4502672819481884,38.61303111264328,0.1055442782952263,3.2646393704840877,2.8845839192353173,20,6,7,0,1,0,0.0436101560920005,0.0017236921485822,0.0005171076445746,0.0,0.0006032922520037,8.618460742911317e-05,0.0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,AnalyticsEdge - Web Traffic Analysis Tool & SEO,,,
