All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions,num_embed_tags,num_object_tags
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,1,0,0,0,0,1,19,0.4673725283767139,31.863553023835184,0.1040066403980831,4.288471654594748,3.175472790991181,107,11,104,0,0,3,0.0459002684147344,0.0014975716944953,0.0001539559685929,4.198799143444975e-05,0.0014555837030609,0.0,0.0,3,0,0,15,0,0,4,0,0,0,0,0,0,0,0,4,CheerpJ Applet Runner,,,
0,0,1,0,1,1,1,1,0,0,0,10,0.4886714079306862,37.214365723886864,0.097178813560357,3.4178996710714817,2.8910943831449822,31,7,21,0,2,0,0.0532703746576048,0.0014468402875011,0.0003267058713712,0.0,0.0009801176141136,9.334453467749464e-05,0.0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,AB Download Manager Browser Integration,,,
0,0,0,0,1,1,1,0,0,0,0,142,0.284680679068047,30.403671667342437,0.0950542600444537,6.406645564228983,3.3281387840974834,2339,124,183,0,0,4,0.0405228134614925,0.0105374600171194,0.0005586340496463,1.8020453214398343e-05,0.0008244357345587,0.0,0.0,36,0,0,2,0,0,12,0,2,0,0,0,0,0,0,11,Qui-Quo,,,
0,0,0,0,1,1,0,0,0,0,0,277,0.3894373142393822,78.80303712816817,0.0714824096353255,5.218480389942634,2.583708800214491,1858,227,353,0,0,11,0.0390226170090905,0.0027441082165216,0.0003352597229011,1.6246065867458687e-05,0.0005213510228375,0.0,0.0,38,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,AnswerAI - Homework AI Tutor & Study Helper,,,
0,0,0,0,0,1,1,0,0,0,0,50,0.3271368723311114,54.14726114649682,0.1003346181345241,4.849439117983315,3.2416508489905183,351,10,88,0,0,0,0.0505982364194107,0.0223566878980891,0.0006369426751592,0.0,0.0056050955414012,0.0,0.0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,4,Flickcall: Netflix Party with Video Call,,,
1,1,1,0,1,1,0,0,0,0,1,34,0.4944755602435592,42.88385955108503,0.0918812171170616,3.499479300922823,2.8626373682293305,619,7,9,0,2,0,0.0469350930556271,0.0288255564869144,0.000325975598398,0.0,0.0004191114836546,9.313588525658936e-05,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_PKG_NAME__,,,
0,1,0,0,0,1,0,0,0,0,0,24,0.4524836121705684,48.72732912832178,0.0821639513036792,4.1937335536677445,2.59223805003564,115,12,72,0,0,0,0.0562313123627957,0.0013212467974126,0.0001378692310343,0.0,0.0008272153862061,0.0,0.0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extension_name__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,1,5,0.506587103669398,41.19858689116055,0.0791948699679373,4.9300725311512,3.1034980838877653,40,23,11,0,0,5,0.0706713780918728,0.0060132291040288,0.0034576067348165,0.0007516536380036,0.0016536380036079,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,bilibili哔哩哔哩下载助手,,,
0,0,0,0,0,1,0,0,0,0,0,10,0.4209787491987807,32.25851258801968,0.1299874995286945,3.2791136028612167,3.1299936544115186,12,0,1,0,0,0,0.0707329450714095,0.0011575190508343,0.0,0.0,9.645992090286486e-05,0.0,0.0,118,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Gismeteo,,,
1,1,1,0,1,1,0,0,1,0,0,53,0.4373568032279765,37.17613921874587,0.0817944118704624,5.187443438914027,3.13241603748035,513,50,70,0,1,0,0.064192792501616,0.0067837401814286,0.0006611832535505,0.0,0.0009256565549707,1.322366507101108e-05,0.0,44,0,0,7,0,4,21,0,1,0,0,0,0,0,0,21,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,14,0.1170145468145869,89.35710129358579,0.0483980670297797,21.819237990924737,3.973033571418668,90,4,24,0,0,0,0.0789521723256663,0.0040284678393984,0.0001790430150843,0.0,0.0010742580905062,0.0,0.0,0,0,0,3,1,0,4,0,0,0,3,0,0,0,0,4,Pearltrees Extension,,,
1,1,0,0,0,1,0,0,0,0,0,60,0.3676629666321654,74.96287242033772,0.0456921483837434,6.065311476993097,1.7122539777579342,1233,34,70,0,0,0,0.018632348966371,0.0054804627946359,0.0001511238726825,0.0,0.0003111373849347,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
1,1,0,0,1,0,0,0,0,0,1,0,0.3222941442119524,41.11568938193344,0.099954839680867,5.149883810999225,3.347142362643392,11,2,2,0,0,0,0.0236250968241673,0.0174326465927099,0.0031695721077654,0.0,0.0031695721077654,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,WordPress Theme Detector and Plugin Detector,,,
0,0,0,0,1,1,0,0,0,0,0,57,0.5147389228914196,40.98977135980746,0.0681143891745469,4.900062130981037,2.3457095264997747,346,19,94,0,0,2,0.0535423960236172,0.0020410089426865,0.0001120785257544,1.1797739553101626e-05,0.0005544937589957,0.0,0.0,17,0,0,1,0,0,11,0,1,0,0,0,0,0,0,8,Hypothesis - Web & PDF Annotation,,,
0,1,0,0,0,1,0,0,0,0,0,4,0.440907601715235,62.27462850853055,0.0869688333251186,4.035840779199871,3.0198788263058027,2,0,4,0,0,0,0.0577960235047895,0.0001223017183391,0.0,0.0,0.0002446034366782,0.0,0.0,1723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octotree - GitHub code tree,,,
1,1,0,0,0,1,1,1,0,0,0,16,0.4425895541497928,33.824493031243804,0.1041588027200561,3.790994006803088,3.043296964604842,58,3,34,0,2,0,0.0416464193798031,0.0038311645419116,0.0001981636832023,0.0,0.002245855076293,0.0001321091221348,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Truffle,,,
0,0,1,0,0,1,0,0,0,0,0,1,0.4667260305277342,14.007706711343252,0.066881532323097,5.541653427038747,2.530328575233904,75,5,33,0,1,0,0.0372142576774265,0.0014782694392431,9.855129594954174e-05,0.0,0.0006504385532669,1.971025918990835e-05,0.0,2,0,0,14,0,1,13,0,0,0,0,0,0,0,0,13,Omnibug,,,
0,0,0,0,1,1,0,0,0,0,0,16,0.399035984052386,58.91113810063813,0.065619769898201,4.419245136400398,2.538518438573283,29,3,8,0,0,1,0.0247408508580587,0.0001945929986781,2.0130310208080308e-05,6.710103402693435e-06,5.368082722154748e-05,0.0,0.0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,0,8,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,118,0.3753926692563627,19.238384541735574,0.0747112397166244,6.301866866151087,3.214497439255047,828,134,139,0,0,2,0.0896359776020065,0.014413787100705,0.0023326660283749,3.4815910871268166e-05,0.0024197058055531,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_app_name__,,,
0,0,0,0,0,1,0,0,0,0,0,5,0.5413146568900933,35.568306010928964,0.1273013469355224,2.334766481200472,2.8351203179494053,9,1,10,0,0,0,0.0401281402798853,0.0032786885245901,0.0003642987249544,0.0,0.0036429872495446,0.0,0.0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,
0,1,0,0,0,0,0,1,0,0,1,80,0.4255685715479769,40.26905489010902,0.0875609960895788,4.081607297696545,2.893389208667887,178,20,154,0,0,5,0.0485835199109604,0.00140825013054,0.000158230351746,3.955758793651798e-05,0.0012183737084447,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Otter.ai: Record & Transcribe Meetings - Google Meet & Web Audio,,,
0,0,0,0,1,1,1,1,0,0,1,101,0.2598486144676115,76.99906199368978,0.0763525565372541,4.551838096437114,2.7784581006981,220,72,89,0,0,5,0.015154853329976,0.0093800631022426,0.0030698388334612,0.0002131832523236,0.0037946618913618,0.0,0.0,2,0,0,8,0,1,10,0,0,0,0,0,0,0,0,10,Email Tracker + Pixelblock Detector & Blocker,,,
0,1,0,0,0,1,1,0,0,0,0,167,0.4438102502686161,43.62743599171714,0.0777433836842481,3.702583005967837,2.5426179882719397,863,114,314,0,0,3,0.0445031005441527,0.004175294641302,0.0005515452944477,1.4514349853888878e-05,0.0015191686180403,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FC26 Enhancer | SBC Solver, Trader & Keyboard Shortcuts",,,
1,1,0,0,1,1,0,1,0,0,0,97,0.5204978797486272,56.79922231380625,0.0718733227366378,4.283335926926687,2.403145328056816,301,39,80,0,0,2,0.0403129651011156,0.0002539417924915,3.2902757166684526e-05,1.6873208803427962e-06,6.749283521371184e-05,0.0,0.0,556,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_appTitle__,,,
0,0,0,0,0,1,1,0,0,0,0,19,0.3953107545577717,35.036609659838376,0.1018297840827663,3.4268372010509154,2.883665730753029,49,5,51,0,0,1,0.0314176374680036,0.0018417590678443,0.0001879345987596,3.758691975192633e-05,0.0019169329073482,0.0,0.0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Ddict: AI Translation & Writing Assistant,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,
0,0,0,0,1,1,0,0,0,0,0,74,0.3605775258462966,50.41440233101312,0.0735697546689077,4.576482749009696,2.887482584445955,434,25,86,0,0,6,0.0389695023465517,0.0025090766135559,0.0001445320629928,3.468769511828504e-05,0.0004971902966954,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
0,1,0,0,0,1,0,0,0,0,0,20,0.4989933595338122,31.3518992669496,0.1044195690472963,3.200649878147847,2.914248973597405,20,4,24,0,0,0,0.0490995600662538,0.0007014836378941,0.0001402967275788,0.0,0.0008417803654729,0.0,0.0,14,1,1,0,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_extension_name__,,,
1,1,1,0,1,1,1,0,0,0,1,116,0.5133796477353806,39.37683294150351,0.0377143973566804,4.887535464191417,1.2773625439494487,830,225,156,0,0,14,0.0353271373984101,0.0014068583497043,0.000381377263474,2.373014083838588e-05,0.000264421569342,0.0,0.0,53,0,0,2,1,0,5,0,0,0,2,0,0,0,0,5,Word Bank,,,
1,1,1,0,1,1,0,0,0,0,1,21,0.4588268029229326,40.449050111969626,0.0891495866287129,3.853087602004547,3.100113587527633,88,10,21,0,0,2,0.0618930398970701,0.000435025483595,4.943471404489661e-05,9.88694280897932e-06,0.0001038128994942,0.0,0.0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,,,
0,0,0,0,0,1,1,0,0,0,1,7,0.2132981502920211,33.11997635933806,0.0426382661766446,2.920424441581378,3.377114874814861,134,22,43,0,0,1,0.0129996091431549,0.0131993695823483,0.0021670606776989,9.850275807722616e-05,0.0042356185973207,0.0,0.0,2,1,0,8,0,0,8,0,0,0,0,0,0,0,0,8,__MSG_name__,,,
0,0,0,0,0,1,0,0,0,0,0,11,0.5375888312318481,35.05320368561844,0.0722545054541257,3.6275427610526174,3.3262449157859324,57,12,27,0,0,3,0.0459171508527112,0.0024202793936563,0.0005095325039276,0.0001273831259819,0.0011464481338372,0.0,0.0,11,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_extName__,,,
1,1,1,0,1,1,1,0,0,0,1,308,0.5082567835346724,52.84292352304091,0.0696180343636989,5.50745877046233,2.573734974464009,2251,131,700,0,1,33,0.0761490445892826,0.0031457219718408,0.0001830695594452,4.611675924955456e-05,0.0009782342871117,1.3974775530168049e-06,0.0,0,1,3,0,0,0,143,1,0,0,0,0,0,0,0,10,__MSG_extension_name__,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.3394313617947311,30.300110741971206,0.071477857787371,5.97979797979798,3.2792094098051137,53,4,17,0,0,0,0.0223806694394929,0.0293466223698781,0.0022148394241417,0.0,0.0094130675526024,0.0,0.0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,5,ChatGPT to PDF by PDFCrowd,,,
0,0,0,0,0,1,0,0,0,0,0,14,0.246728071439952,36.09977483816493,0.0563151066364195,3.978341488539789,3.220535170341402,81,21,32,0,0,0,0.0237960339943342,0.0113988179003658,0.00295524908528,0.0,0.0045032367013791,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Learn States and Capitals,,,
0,0,0,0,0,1,0,0,0,0,0,18,0.5566466345400652,49.7564673452078,0.0881559790362437,3.65587219343696,2.610167285862101,27,7,12,0,0,0,0.050230282095567,0.0028625954198473,0.0007421543681085,0.0,0.0012722646310432,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_packageName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High Contrast Colorful,,,
0,0,0,0,0,1,0,0,0,0,0,4,0.2986482927090787,51.217745861733206,0.114455739103477,3.609363948453431,3.293887122120576,84,22,22,0,0,0,0.0466989839046353,0.0102239532619279,0.0026777020447906,0.0,0.0026777020447906,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VisBug,,,
0,0,0,0,1,1,0,1,0,0,0,20,0.4222801454185879,34.6524043471788,0.0920641973122783,4.0793999326847565,2.878437206899444,318,15,23,0,0,2,0.0561361050117801,0.0094685127288968,0.0004466279589102,5.95503945213637e-05,0.0006848295369956,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Manus AI Browser Operator,,,
0,0,1,0,1,1,0,0,0,0,0,2,0.3161606351083146,16.16594202898551,0.0979266078290612,5.791964285714286,3.635195208638169,11,0,0,0,0,0,0.0580357142857142,0.0079710144927536,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Affixa - Gmail (TM) Draft Display,,,
0,0,0,0,0,1,0,0,0,0,1,28,0.4516391719359952,48.61898286646723,0.0740366926143008,6.386056480229558,2.98368832366094,50,6,13,0,0,1,0.0780898511533988,0.0009712887058549,0.0001165546447025,1.942577411709857e-05,0.0002525350635222,0.0,0.0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,__MSG_APP_NAME__,,,
0,0,0,0,0,1,0,0,0,0,0,273,0.545247891440892,53.837069384676205,0.0850661204327189,3.620071838435709,2.343754694616768,302,78,206,0,0,3,0.0599905568161642,0.0013723342860908,0.0003544439546857,1.3632459795603986e-05,0.0009360955726314,0.0,0.0,514,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,
1,1,0,0,1,0,0,0,0,0,1,19,0.3583261487287399,35.477600050981394,0.0896315455241878,6.662903370183055,3.1945151240014367,87,28,75,0,0,0,0.1131786241775947,0.0027721131786897,0.0008921743563599,0.0,0.0023897527402498,0.0,0.0,169,0,0,3,0,0,4,0,0,0,2,0,0,0,0,4,__MSG_extName__,,,
0,0,0,0,0,0,1,1,0,0,0,28,0.3513056237269569,42.98919359017061,0.1158752100179288,4.297797350263036,2.669112301634323,378,4,67,0,0,9,0.0494851045438965,0.0139891195736649,0.0001480330113615,0.0003330742755634,0.0024795529403056,0.0,0.0,7,0,0,3,0,0,34,0,1,0,0,0,0,0,0,34,Pushbullet,,,
0,0,0,0,0,1,0,0,0,0,0,13,0.584311764828754,47.01976962402122,0.0828041099850211,3.847517938819185,2.773321111676199,50,8,35,0,0,0,0.0629432252108598,0.0016178088397075,0.0002588494143532,0.0,0.0011324661877952,0.0,0.0,16,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extName__,,,
0,0,0,0,0,0,0,0,0,0,0,5,0.402418259582835,37.42211838006231,0.1264062595017533,3.343677334798969,3.155621695531704,101,12,11,0,0,1,0.0491269606392423,0.0196651090342679,0.0023364485981308,0.0001947040498442,0.0021417445482866,0.0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,Pacman Game Offline for Google Chrome,,,
0,0,0,0,0,1,0,0,0,0,0,167,0.4479056981570186,39.55815375862314,0.098491831932608,3.85558996916457,3.0385421416928087,603,33,208,0,0,3,0.0553601143801189,0.0042884574354597,0.000234691700448,2.1335609131640708e-05,0.0014792688997937,0.0,0.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Easy Scraper - One-click web scraper,,,
0,0,0,0,1,1,0,0,0,0,0,99,0.3871841644030727,20.045554672663517,0.0881583268125547,5.497090918689009,2.695104276740837,1772,3,33,0,0,0,0.0376615737319195,0.0027182166535255,4.601946930347999e-06,0.0,5.062141623382799e-05,0.0,0.0,11,1,0,23,1,0,52,0,0,0,2,0,0,0,0,52,__MSG_extName__,,,
1,1,0,0,0,1,0,0,0,0,1,19,0.394990341332949,97.92426426269031,0.0991194877250686,5.9424022955946905,2.734595058301221,922,59,186,0,0,0,0.0178186822119905,0.0120810293770801,0.0007730810555832,0.0,0.0024371707853979,0.0,0.0,5,0,0,5,0,8,5,0,0,0,0,0,0,0,0,5,Obsidian Web Clipper,,,
0,0,0,0,1,1,0,0,0,0,0,30,0.4543791572070211,54.04265379740665,0.0938029302871171,3.825205150443659,2.831508675640506,136,7,41,0,0,3,0.0584517535081281,0.0033148093984595,0.0001706151896265,7.312079555425563e-05,0.0009993175392414,0.0,0.0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,20,Bibcitation Bibliography & Citation Generator,,,
0,0,0,0,1,1,0,0,0,0,0,26,0.5483044040312762,43.06934457964602,0.0717019968121289,4.677053885033839,2.2163328480583124,272,3,4,0,0,0,0.0785573545789428,0.0188053097345132,0.0002074115044247,0.0,0.0002765486725663,0.0,0.0,24,0,0,7,0,0,3,0,0,0,4,0,0,0,0,3,Tab Manager Plus for Chrome,,,
0,0,0,0,1,1,0,0,0,0,0,18,0.448583455263869,26.04971848144612,0.0901697613894481,4.176708279809935,3.245436469697888,257,25,87,0,0,1,0.096791090380754,0.0084620196898356,0.0008231536663264,3.2926146653057194e-05,0.0028645747588159,0.0,0.0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Add to MyRegistry.com Button,,,
0,0,0,0,1,1,0,0,0,0,0,12,0.5247945941707549,53.96822007285517,0.0474825351307631,6.722762932120051,2.9506410592107266,180,12,32,0,0,0,0.0672444351340346,0.0014131390528828,9.420927019218692e-05,0.0,0.0002512247205124,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_appName__,,,
1,1,1,0,0,1,0,0,0,0,0,44,0.4687643272552679,60.675259954049125,0.0523868011938249,3.832936152226036,2.2856299706193592,3537,37,69,0,0,2,0.0151949102516452,0.0167554892347047,0.0001752765342618,9.47440725739596e-06,0.0003268670503801,0.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,TripChipper (TravelArrow) - Travel Better,,,
1,1,0,0,1,1,1,1,0,0,1,197,0.4443399462373086,53.47781580917745,0.0793003624691569,4.330658110950269,2.647443163679228,299,47,86,0,0,3,0.0535072227882324,0.0015991015081826,0.0002513637822226,1.6044496737618995e-05,0.0004599422398117,0.0,0.0,2,0,4,1,0,0,2,0,0,0,0,0,0,0,0,2,Axiom Browser Automation & Web Scraping,,,
0,1,0,0,0,1,0,0,0,0,1,30,0.5312573874708494,58.7635472682725,0.0984735222396149,3.3367971731448764,2.9551372701653387,652,69,107,0,0,2,0.0480226148409894,0.020746491870048,0.0021955643236707,6.363954561364432e-05,0.0034047156903299,0.0,0.0,23,0,0,14,0,0,1,0,0,0,0,0,0,0,0,1,GamersClub Booster,,,
0,1,0,0,1,1,0,0,0,0,1,130,0.4354995144026909,61.514535061130665,0.0729233901704821,4.830553750631723,2.943550159098322,167,23,102,0,0,3,0.0574801743366429,0.0016986390544581,0.0002339443009133,3.05144740321826e-05,0.0010374921170942,0.0,0.0,16,1,0,0,0,0,8,0,0,0,0,0,0,0,0,8,__MSG_extName__,,,
0,0,0,0,0,1,0,1,0,0,1,51,0.3616147523065086,78.61228472903414,0.0791495784182456,3.9678114299432674,2.6396223136833386,1056,87,55,0,0,1,0.0326318604719726,0.0106788556635351,0.0008797920859162,1.011255271168101e-05,0.0005561903991424,0.0,0.0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,2,Seamless.AI,,,
1,1,1,0,1,1,1,1,0,0,1,97,0.5496772719985418,48.833362518058046,0.0909012445727011,3.500565778550816,2.66151052359778,1552,31,88,0,0,0,0.0501541684784757,0.0169855097841789,0.0003392724248128,0.0,0.0009630959155977,0.0,0.0,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,
0,0,1,0,1,1,0,1,0,0,0,104,0.5573237440303275,49.32520991772921,0.0822684222087268,3.613893549902678,2.710955755318708,52,0,0,0,0,0,0.0278139472447815,0.0014701308981934,0.0,0.0,0.0,0.0,0.0,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,American Airlines AAdvantage eShopping®,,,
0,0,1,0,0,1,1,1,0,0,0,8,0.4358134975679225,32.588198757763976,0.0844908049590954,5.09796307151231,2.821030619574497,16,5,5,0,0,0,0.0583235638921453,0.0033126293995859,0.0010351966873706,0.0,0.0010351966873706,0.0,0.0,18,0,0,4,1,0,12,0,0,0,0,0,0,0,0,12,Notifier for Gmail™,,,
1,1,1,0,1,1,0,0,1,0,1,27,0.3965387272906784,79.6405603448558,0.0560852920949716,8.656448628076692,2.6099021161707574,126,2,10,0,0,1,0.054927611100939,8.245754908678265e-05,1.3088499855044865e-06,6.544249927522432e-07,6.5442499275224325e-06,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Compose AI: AI-powered Writing Tool,,,
0,1,0,0,0,1,0,0,0,0,0,1518,0.4343373091315979,50.760805247565486,0.0962261742618035,3.920756594851031,2.9389495624711435,6815,323,2532,0,0,48,0.0344685781410527,0.0033616106529762,0.000159325053692,2.3676788164762823e-05,0.0012489505756912,0.0,0.0,34,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Nexlev YouTube Research & Analytics,,,
0,1,0,0,0,1,0,1,0,0,0,21,0.3572881293540579,56.01784027704901,0.1112724662488611,3.6106415507990537,3.3896435923534995,25,2,2,0,0,0,0.0632464085847804,0.0026235701542659,0.0002098856123412,0.0,0.0002098856123412,0.0,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__,,,
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkey,,,
0,0,0,0,0,0,0,0,0,0,0,2,0.4961230976690425,37.31365313653136,0.1247832787516856,2.370255474452555,3.177453584611568,3,5,3,0,0,0,0.0343065693430656,0.0027675276752767,0.0046125461254612,0.0,0.0027675276752767,0.0,0.0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,YouTube DJ effects / EQ / Volume Booster / Bass Booster,,,
0,1,0,0,0,1,0,0,0,0,0,68,0.4322886004270621,33.979546884833226,0.0912439608094389,3.9642189382600335,2.9985346501491312,463,14,107,0,0,2,0.0688345573867257,0.0026979465305456,8.157937673356176e-05,1.1654196676223107e-05,0.0006234995221779,0.0,0.0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,EVIRMA 2 — экспертная аналитика продвижения и рекламы на Wildberries,,,
0,0,0,0,0,1,0,0,0,0,1,322,0.5509823856271515,53.83188218750602,0.0772024427679366,3.568436569329278,2.6093181389421143,844,171,356,0,0,17,0.0458332532148258,0.0011612835760929,0.0002352837577155,2.3390782930782544e-05,0.0004898305131387,0.0,0.0,50,10,0,0,0,0,169,0,0,0,0,0,1,0,0,168,__MSG_ext_title__,,,
1,1,0,0,0,1,0,0,0,0,0,46,0.5193094562923254,58.41492499038338,0.0908450841005321,3.573482214883899,2.7588889359445137,503,52,76,0,0,11,0.0465100082991404,0.016123862033594,0.0016668803692781,0.0003526093088857,0.0024362097704833,0.0,0.0,31,0,0,18,0,1,5,0,1,0,0,0,0,0,0,5,__MSG_extension_pdf2go_name__,,,
1,1,0,0,1,1,0,0,0,0,1,1,0.3230333051940812,45.37296898079764,0.0860264721341764,7.319297503173932,3.5631686209077293,67,0,24,0,0,0,0.0323741007194244,0.0494830132939438,0.0,0.0,0.017725258493353,0.0,0.0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,2,NoFollow,,,
0,0,0,0,1,1,0,0,0,0,0,70,0.397225921109217,42.85435128379914,0.0850312232118544,4.564754664823774,3.080493508275598,654,58,74,0,0,5,0.0915514858327574,0.0165113989244868,0.0014643136660859,0.0001262339367315,0.0018682622636269,0.0,0.0,3,0,2,5,0,0,2,0,0,0,0,0,0,0,0,2,Just Read,,,
0,0,1,1,0,0,0,0,0,0,1,0,0.2820332300760349,39.14689265536723,0.087721768515911,5.585535465924895,3.358203428785926,9,0,0,0,1,0,0.03894297635605,0.0508474576271186,0.0,0.0,0.0,0.0056497175141242,0.0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,Windows Remix ClickOnce Helper,,,
0,1,0,0,0,1,0,0,0,0,0,33,0.392127335371378,52.10156270869507,0.0679992434048191,6.367853995508429,2.8783096767486165,1873,13,64,0,0,2,0.0570227389740139,0.0250166956057165,0.0001736342994523,2.6712969146520635e-05,0.0008548150126886,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,Slido,,,
0,0,0,0,0,1,0,0,0,0,0,106,0.4666342954169235,49.823428193984206,0.0992871226098217,3.640551131792293,2.6178290505506308,335,32,77,0,0,6,0.0543149912857406,0.0018594685805316,0.0001776208793343,3.330391487519358e-05,0.0004274002408983,0.0,0.0,10,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,Elevate for Strava,,,
