All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name
0,0,0,0,0,1,0,0,0,0,1,36,0.3569113015757551,40.42515556579857,0.10614971151549207,4.403017703017703,2.94603565264271,87,9,209,0,0,2,0.06850941850941851,0.0012531689329338556,0.0001296381654759161,2.8808481216870245e-05,0.0030104862871629407,0.0,0.0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Boxel 3D
0,0,1,0,1,1,1,0,1,0,1,36,0.4337537182642693,65.2233895829953,0.0571103544388804,2.5616731824690055,1.9315120649775013,297,15,85,0,0,0,0.011183923759039916,0.002007950673373357,0.00010141165017037157,0.0,0.0005746660176321056,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Hoxx VPN Proxy
1,1,0,0,1,1,0,0,0,0,0,47,0.37219619964250816,57.55382390298625,0.061121474225454185,4.7765903413543995,3.049105119432491,161,55,26,0,0,1,0.04160954193690464,0.0007463309259139077,0.0002549577697221424,4.635595813129861e-06,0.0001205254911413764,0.0,0.0,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AVG Online Security
1,1,1,0,1,1,0,0,0,0,0,19,0.47737715597339125,51.7200777867469,0.08391575296035278,4.123246758992965,3.0388253095344084,103,17,55,0,2,1,0.10523870625193575,0.003779261759741689,0.000623761649666104,3.6691861745064946e-05,0.0020180523959785718,7.338372349012989e-05,0.0,13,1,0,0,0,0,4,0,0,0,0,1,0,0,0,4,__MSG_manifest_name__
0,1,0,0,0,1,0,1,0,0,0,25,0.5697383567054368,50.78312622926591,0.08136139786058147,3.6517612863803763,2.515035450611132,204,22,28,0,0,0,0.06286297803002362,0.002319262383610546,0.0002501165315658432,0.0,0.0003183301310838004,0.0,0.0,13,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extName__
0,0,0,0,1,1,0,0,0,0,0,325,0.35102584546392923,35.590241979501485,0.09112131314125936,5.846390284771468,2.9926514451732404,1500,20,457,0,0,13,0.05042396185456969,0.00413498806366779,5.513317418223719e-05,3.5836563218454175e-05,0.00125979303006412,0.0,0.0,6,0,0,10,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extName__
0,0,1,0,1,1,1,1,0,0,0,200,0.4320277847633988,40.441025013261516,0.09771655200948583,3.5898123570634755,3.129603843286908,129,6,44,0,6,2,0.03266989354960184,0.0010527604357938548,4.8965601664830455e-05,1.632186722161015e-05,0.00035908107887542336,4.8965601664830455e-05,0.0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__
0,1,0,0,1,1,0,0,0,0,0,38,0.5728014677574806,50.59506417494297,0.07814700977462884,3.7825815975069705,2.5947658789389396,550,15,46,0,0,2,0.05140779618391559,0.012673687121229578,0.00034564601239717033,4.608613498628938e-05,0.0010599811046846557,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,edpuzzle
0,0,1,0,1,1,0,1,0,0,1,33,0.5052367228960507,59.294298040827,0.07613978694533574,3.7190258852667775,2.58776544553822,134,70,140,0,0,5,0.04841171866177026,0.0005005322824645612,0.00026147208785462153,1.8676577703901537e-05,0.0005229441757092431,0.0,0.0,11,1,0,0,0,1,4,0,0,0,0,0,0,0,0,4,"Simplify Copilot - Autofill job applications, job tracker & AI resumes"
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOGOnews
0,0,0,0,0,1,0,0,0,0,0,59,0.42927791824611367,37.6419952240626,0.08901342579261615,4.08842268990862,2.9143996933550746,155,21,86,0,0,0,0.038005628810842,0.001968803983335027,0.00026674118483893916,0.0,0.0010923686617213698,0.0,0.0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Jetwriter AI: Reply Emails, Ask Page, Summarize, Fix Grammar, and More"
0,0,0,0,0,1,0,0,0,0,0,8,0.468708372177958,33.47140869334747,0.07823099176333773,3.446024868979173,2.817070843353279,37,8,7,0,1,1,0.03423344868615857,0.0012258150013252055,0.00026504108136761196,3.3130135170951495e-05,0.00023191094619666049,3.3130135170951495e-05,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Detailed SEO Extension
0,0,0,0,1,1,0,0,0,0,0,130,0.32800849346958066,59.46798949813188,0.08791183558139186,6.089532122158549,3.0955493156590994,172,13,96,0,0,1,0.05698005698005698,0.0043421185499343635,0.0003281833787741089,2.5244875290316065e-05,0.0024235080278703423,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__
0,0,0,0,1,1,0,0,0,0,1,40,0.4142249389412084,38.82158616577221,0.0930175097596732,3.8856362626974956,2.911369951041739,270,52,69,0,0,0,0.03673833780965385,0.008050089445438283,0.0015503875968992248,0.0,0.0020572450805008947,0.0,0.0,26,1,0,17,0,0,11,0,0,0,0,0,0,0,0,11,__MSG_name__
1,1,0,0,1,1,1,0,0,0,0,61,0.34805630337191257,54.16022600765559,0.1048293308358763,4.172215497129741,2.9147668340260955,368,40,52,0,0,4,0.0532539241124346,0.0028060329708874078,0.0003050035837921096,3.0500358379210957e-05,0.0003965046589297424,0.0,0.0,4,0,0,1,0,0,12,8,0,0,0,0,0,0,0,11,RSS Feed Reader
0,0,1,0,1,1,0,0,0,0,0,58,0.5950120645073381,51.21840712962732,0.059130613203570735,3.9384242682774806,2.39001184684639,454,11,279,0,0,1,0.022606495088943763,0.0012569318128334399,3.0454295024598766e-05,2.768572274963524e-06,0.0007724316647148232,0.0,0.0,3073,1,0,0,0,0,27,0,0,0,0,0,0,0,0,27,__MSG_BEM_FullName__
0,0,0,0,0,1,0,0,1,0,0,214,0.45136563513142186,50.294165460422775,0.059699562335114975,7.325809974063729,2.9044732232900534,1478,64,140,0,0,6,0.0683075158182751,0.0008412875228180741,3.642922967547817e-05,3.415240282076079e-06,7.968893991510851e-05,0.0,0.0,133,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Padlet
