All http domains,All https domains,webRequest,webRequestBlocking,tabs,storage,notifications,cookies,management,contextmenus,security_policy,dynamic_code_gen_functions,whitespace %,avg_line_length,specific_characters,word_size,string_entropy,DOM_operations,DOM_change_sinks,event_handlers,HTTP_scripts,modification_callbacks,XMLHttpRequests,keyword_density,DOM_operations_density,DOM_change_sinks_density,XMLHttpRequests_density,event_handlers_density,modification_callbacks_density,HTTP_scripts_density,num_background_image,num_behavior,num_import_rules,num_external_urls,num_iframe_tags,num_form_tags,num_script_tags,num_inline_event_handlers,num_password_inputs,num_meta_refresh,num_http_urls,num_javascript_urls,num_data_urls,num_external_iframe_src,num_external_script_src,num_script_src_attrs,Extension Name,num_external_form_actions,num_embed_tags,num_object_tags,label
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brilliant,,,,0
0,1,0,0,0,1,1,0,0,0,0,148,0.5293982044122235,55.23822772820717,0.0496211505005712,6.587512063185697,2.9908785519019623,236,21,79,0,0,0,0.0668983009955302,0.0012700599511349,0.0001130138092111,0.0,0.0004251471870324,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roblox+,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JotForm,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,,0
0,1,1,0,0,1,0,1,0,0,1,33,0.4527113266145057,38.34852935092872,0.1042487157759278,3.2259152215799616,2.739498895546744,40,2,36,0,2,2,0.0398625804340713,0.0016547387581185,8.27369379059281e-05,8.27369379059281e-05,0.0014892648823067,8.27369379059281e-05,0.0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ChatGPT / Gemini / Claude対応のプロンプト管理ツール丨「チャプロAI」拡張機能,,,,0
0,1,0,0,0,1,0,0,0,0,0,187,0.5260952033438959,58.9682409607044,0.065995789238025,4.178014996446584,2.4795764244752485,1066,114,149,0,0,1,0.045658823973715,0.0046466011376762,0.0004969160691323,4.358912887125951e-06,0.0006494780201817,0.0,0.0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__,,,,0
0,0,0,0,0,1,0,0,0,0,0,38,0.5136077165031382,40.203177531165394,0.0939304313165944,3.470845292384527,2.7140281987704946,96,8,28,0,0,0,0.0512976680801821,0.0028562077891166,0.0002380173157597,0.0,0.000833060605159,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,,0
0,1,0,0,1,1,0,1,0,0,0,1,0.4461164546488778,30.5,0.1022339435308718,4.442876526458616,3.392889572803316,14,0,6,0,0,0,0.0735413839891451,0.011400651465798,0.0,0.0,0.004885993485342,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,PFF for your Fantasy League,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Twitter用 センシティブ画像大好き君,,,,0
0,0,0,0,0,1,0,0,0,0,0,229,0.4538269404216907,55.97997111714747,0.1673683128290628,2.279959656595424,2.2798280407841416,977,150,143,0,0,26,0.0218536645456569,0.0041991885293814,0.0006447065295877,0.0001117491317952,0.0006146202248736,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_extName__,,,,0
0,1,0,0,0,1,1,1,0,0,1,742,0.5024201897377604,52.281616240532855,0.0744519896002999,4.0940071237703055,2.7389096458101254,6952,201,1810,0,0,23,0.0427629618660019,0.003947257104864,0.0001141252413805,1.3059107222651532e-05,0.0010276949596956,0.0,0.0,496,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,__MSG_extensionName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luna Color,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extensionName__,,,,0
0,1,0,0,0,1,0,0,0,0,0,97,0.3311998022402859,57.54476757499428,0.0739439842480632,6.604376880021323,3.406918851591448,1243,185,237,0,0,0,0.0274245135742299,0.0569269521410579,0.0084726356766659,0.0,0.0108541332722692,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,RoValra - Roblox Improved,,,,0
0,0,0,0,0,1,1,0,0,0,0,0,0.2481147691741769,22.64782608695652,0.0980320029427993,6.564315352697095,3.4962511339308,2,0,6,0,0,0,0.0746887966804979,0.008695652173913,0.0,0.0,0.0260869565217391,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appTitle__,,,,0
1,1,0,0,1,1,1,1,0,0,0,85,0.4476687982119202,55.94119852485054,0.0729638535177679,4.726085725975038,3.037833528934692,2647,37,118,0,0,22,0.0474796697846202,0.0180439954463963,0.0002522205634743,0.0001499689836874,0.0008043790943236,0.0,0.0,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_EXTENSION_NAME__,,,,0
0,0,0,0,0,1,0,0,0,0,0,30,0.5828737857023197,61.23248715662015,0.0737758123406754,3.899770058973111,2.298816793701976,98,12,45,0,0,1,0.0583238651734025,0.001230954743572,0.0001507291522741,1.2560762689510507e-05,0.0005652343210279,0.0,0.0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,1,0.7845284422190641,52.40141843971631,0.0318090659158221,4.3423049132947975,2.7639451076024777,6,0,4,0,0,0,0.0225794797687861,0.002127659574468,0.0,0.0,0.001418439716312,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3254302103250478,38.63636363636363,0.0516252390057361,5.419580419580419,3.404519746099259,0,0,0,0,0,0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WebConf : Partage d'Écran,,,,0
1,1,1,0,1,1,0,0,0,0,1,21,0.4588268029229326,40.449050111969626,0.0891495866287129,3.853087602004547,3.100113587527633,88,10,21,0,0,2,0.0618930398970701,0.000435025483595,4.943471404489661e-05,9.88694280897932e-06,0.0001038128994942,0.0,0.0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_appName__,,,,0
0,0,1,0,1,1,0,0,0,0,0,91,0.4914534435363073,42.84900840336135,0.1057844296137529,3.413640508902809,3.00042731257024,191,15,56,0,8,2,0.0648686630088654,0.0064201680672268,0.0005042016806722,6.722689075630252e-05,0.0018823529411764,0.0002689075630252,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,,0
0,0,0,0,1,1,0,0,0,0,0,146,0.5635485630000939,51.88218365681646,0.0755845721073528,3.7414588950471424,2.6741764622834445,535,28,146,0,0,5,0.048428756636416,0.0038978259602494,0.000203998368013,3.642828000233141e-05,0.001063705776068,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,HyperWrite - AI Writing Assistant,,,,0
0,0,0,0,0,1,0,0,0,0,0,16,0.3942748280246764,52.10207100591716,0.0944469156770503,4.185199686765857,3.230235388341253,129,9,64,0,0,1,0.1032506372981889,0.0061557549150601,0.0004294712731437,4.77190303493033e-05,0.0030540179423554,0.0,0.0,20,0,0,8,2,0,2,0,0,0,4,0,0,0,0,1,"Number Rack, by The Math Learning Center",,,,0
0,0,0,0,0,1,1,0,0,0,0,4,0.4146442923820828,32.41366998214741,0.1140607647303522,3.465752125675633,2.978010701680476,16,3,7,0,0,0,0.0459588456554034,0.0020402958428972,0.0003825554705432,0.0,0.0008926294312675,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AnythingLLM Browser Companion,,,,0
1,1,0,0,0,1,0,0,0,0,1,5,0.2844203437887648,124.17834960070984,0.0447138047138047,27.294050343249427,2.877384845598029,57,0,12,0,0,0,0.0847826086956521,0.0101153504880212,0.0,0.0,0.0021295474711623,0.0,0.0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Headline Studio by CoSchedule,,,,0
0,1,0,0,0,1,1,1,0,0,0,0,0.4574780058651026,40.45303867403315,0.1070381231671554,3.4357976653696496,2.8918017292310743,0,0,0,0,0,0,0.0233463035019455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L.O.C,,,,0
0,0,0,0,1,1,1,0,0,0,1,91,0.1806574078767681,178.76412605732602,0.1148820937753352,6.067530497662798,3.79893285067056,1731,82,52,0,0,18,0.0484960991779288,0.0078592865347856,0.0003723058901516,8.172568320401e-05,0.0002360964181449,0.0,0.0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,__MSG_appName__,,,,0
0,0,0,0,0,1,1,1,0,0,0,99,0.2343433322330417,108.25264272995696,0.0637768196071959,14.14490632816621,2.8847037569904663,1025,64,250,0,0,0,0.0886096411373343,0.0231027565532941,0.0014425135799129,0.0,0.0056348186715351,0.0,0.0,52,0,0,9,0,0,13,0,0,0,0,0,0,0,0,13,Schoology Plus,,,,0
0,0,0,0,0,1,0,0,0,0,0,45,0.3985903993140416,20.553600329576557,0.085613716982111,4.996436479887375,3.163944654759748,72,11,17,0,0,3,0.0715930254725697,0.0021187064120295,0.0003236912573934,8.827943383456434e-05,0.0005002501250625,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Social Fixer for Facebook,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_appName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,1,0.3930723897849821,37.67390180878553,0.0823054616402293,5.406531697945914,3.377819980574732,4,0,5,0,0,0,0.0750701935865228,0.0020671834625322,0.0,0.0,0.0025839793281653,0.0,0.0,94,0,0,40,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_allapps_h1__,,,,0
0,0,1,0,1,1,0,0,0,0,1,15,0.2273921392555064,162.10825625557416,0.1284033867248995,3.477602212362971,2.074765949282432,65,16,9,0,1,0,0.0310825060183435,0.0006513613452114,0.0001603351003597,0.0,9.018849395236044e-05,1.0020943772484492e-05,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_name__,,,,0
0,1,0,0,0,1,0,0,0,0,0,418,0.4631631470954199,53.85521635110796,0.0857761137565037,3.802681714482632,2.545850288929038,725,202,376,0,0,5,0.0666224639798994,0.00216545251984,0.0006033398744933,1.4934155309241557e-05,0.0011230484792549,0.0,0.0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_name__,,,,0
0,0,1,0,1,1,1,1,0,0,1,122,0.5225815020312388,51.52098390432652,0.0795861698771579,3.815040750721405,2.7208203819637986,2800,35,68,0,1,3,0.0430342095478759,0.0213693151897671,0.000267116439872,2.289569484617909e-05,0.00051896908318,7.631898282059696e-06,0.0,124,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_EXTENSION_NAME__,,,,0
0,0,1,0,1,1,0,0,0,0,1,72,0.4933704837240809,38.31430077301476,0.0654723501253025,4.56494026336239,1.983461829804268,552,15,123,0,4,15,0.0627674884318223,0.0040407589599437,0.0001098032326071,0.0001098032326071,0.0009003865073787,2.928086202857812e-05,0.0,48,0,0,5,0,2,34,0,3,0,4,0,0,0,0,33,__MSG_extension_name__,,,,0
0,0,1,0,0,1,1,0,1,0,0,3,0.0851394416753362,298.10601861942274,0.062228214534879,15.72911334895004,2.8609149329980217,265,38,41,0,2,0,0.0321844494277116,0.0082510819815051,0.0011831740199894,0.0,0.0012765824952517,6.227231684154809e-05,0.0,2,6,7,1,0,0,2,0,0,0,0,0,0,0,0,2,WebDefender: Antivirus & Privacy Protection,,,,0
0,0,0,0,0,1,0,1,0,0,0,111,0.5597658187964498,52.28036788977242,0.0712961290464954,3.7052330967859457,2.3451504426443,121,62,82,0,0,3,0.0604890125925737,0.0010538509105794,0.0005399897227762,2.6128534973044066e-05,0.0007141799559298,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,__MSG_extName__,,,,0
0,1,1,0,1,1,0,0,0,0,1,23,0.5601952591887583,50.17393773067096,0.0919849789243854,3.4089772985478506,2.7862756488679445,204,10,32,0,0,1,0.0537756570476406,0.0064351282293933,0.0003154474622251,3.154474622251664e-05,0.0010094318791205,0.0,0.0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,7,DealCloud,,,,0
0,1,0,0,1,1,0,0,0,0,0,86,0.3483428466829348,56.18866586224889,0.0683956114516028,5.718589790508438,2.8010204930560696,582,41,202,0,0,1,0.0303783450071124,0.0047449778241586,0.0003342681972345,8.152882859379076e-06,0.0016468823375945,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extensionName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,EPSON L380 RESETTER,,,,0
0,0,0,0,0,1,0,0,0,0,0,139,0.5251709063306798,46.892075979777445,0.0843046483379853,4.038292982120598,2.7644497117598013,907,40,77,0,0,3,0.0590495096519749,0.0059862454954657,0.0002640020064152,1.9800150481143656e-05,0.0005082038623493,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_ext_fulltitle__,,,,0
1,1,0,0,1,1,0,1,0,0,1,20,0.45364092554046,37.947120559741656,0.1034642989782434,3.169963989444679,3.0408793860007197,36,2,8,0,0,4,0.0383578020439999,0.0024219590958019,0.0001345532831001,0.0002691065662002,0.0005382131324004,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,,0
0,0,0,0,0,1,1,0,0,0,1,2,0.4766835022484137,61.19011060221644,0.0666878715640207,4.3208729295081305,2.994664667261308,0,0,13,0,0,1,0.0282319371637632,0.0,0.0,1.0983338275835555e-05,0.0001427833975858,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,__MSG_appName__,,,,0
0,1,0,0,0,0,0,0,0,0,0,0,0.3929417961548591,34.83962264150944,0.0948116934421912,5.507692307692308,3.112054895291279,7,3,2,0,0,3,0.0184615384615384,0.0660377358490566,0.0283018867924528,0.0283018867924528,0.0188679245283018,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_extName__,,,,0
0,0,0,0,1,1,0,0,0,0,0,23,0.5227821646026731,41.55731929708223,0.0777318535428101,3.732101112057853,2.711362289066851,42,5,21,0,0,0,0.0494964060212798,0.0017407161803713,0.0002072281167108,0.0,0.0008703580901856,0.0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Speed Test,,,,0
0,0,0,0,1,1,0,0,0,0,0,66,0.5604192055115504,43.50104702075005,0.0776264912900798,4.13116916851229,2.608239255955135,70,6,29,0,0,0,0.0586840018592951,0.0016657148296211,0.0001427755568246,0.0,0.0006900818579859,0.0,0.0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_extension_name__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fuwamoco Color,,,,0
0,0,1,0,0,1,0,0,0,0,0,58,0.4655722489703579,51.21219321148825,0.081347725986186,4.0466582729490685,2.989945425894147,288,7,57,0,1,2,0.0440722416972723,0.0075195822454308,0.0001827676240208,5.2219321148825065e-05,0.0014882506527415,2.6109660574412533e-05,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_name__,,,,0
0,0,1,0,1,1,0,0,0,0,0,10,0.3898985838531322,37.24032825322392,0.115604868792647,4.13437071521954,3.2857372149415567,100,12,9,0,0,1,0.0727017633366283,0.013025921583952,0.0015631105900742,0.0001302592158395,0.0011723329425556,0.0,0.0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,11,Link Redirect Trace,,,,0
0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIODIGITAL HUMAN,,,,0
0,1,0,0,1,1,0,1,0,0,0,25,0.5479490616021121,45.2121136796752,0.078821836633153,3.657246171871844,2.5581323607974045,653,3,13,0,0,2,0.0347561714678194,0.0270527798492004,0.0001242853591846,8.285690612312537e-05,0.0005385698898003,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Salesforce Logins by Synebo,,,,0
1,1,0,0,1,1,0,0,0,0,1,127,0.535076183952758,24.94079945755707,0.0485087143568224,3.804341978604149,2.419195464204422,834,63,216,0,0,4,0.027840548345474,0.0026928416906138,0.0002034160989312,1.291530786865132e-05,0.0006974266249071,0.0,0.0,48,1,0,22,6,0,269,2,0,0,0,0,0,0,0,269,ScreenPal - Screen Recorder & Video Editor,,,,0
0,0,0,0,0,1,0,0,0,0,1,23,0.4077387272450619,35.72508443352778,0.0824327781465646,5.498690624478947,3.2541311236807533,181,28,21,0,0,1,0.0955304687270123,0.0055572612833896,0.0008596868283696,3.0703101013202333e-05,0.0006447651212772,0.0,0.0,166,0,0,3,0,1,37,0,3,0,1,0,0,0,0,37,Force.com LOGINS,,,,0
0,0,0,0,1,1,0,0,0,0,0,65,0.4848002910501418,33.51193494297209,0.0380399815871651,4.299950197719311,1.836245295491529,1822,28,95,0,0,0,0.0180139531518033,0.0104269796668173,0.0001602389850004,0.0,0.000543667984823,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extensionName__,,,,0
0,1,0,0,1,1,0,1,0,0,0,16,0.3187087889007264,40.741501279377296,0.0606861382265304,6.021156041330282,3.353487658753376,59,3,31,0,0,0,0.0218776060611437,0.0012686262283097,6.450641838862967e-05,0.0,0.0006665663233491,0.0,0.0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,Zoho Mail Bookmarks,,,,0
0,0,0,0,1,1,0,0,0,0,0,67,0.4473953512119214,65.96092356477506,0.0832378185685635,4.132519899455383,2.801517363017295,321,31,77,0,0,10,0.0395056556346878,0.0053015789125982,0.0005119904868864,0.0001651582215762,0.0012717183061372,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_appName__,,,,0
1,1,0,0,0,0,0,0,0,0,0,64,0.3670657566698446,42.27795126761721,0.090277701483553,5.565638887574978,3.216592068414415,687,69,221,0,0,2,0.0742502633453987,0.0020163302202994,0.0002025135155759,5.869956973215386e-06,0.0006486302455403,0.0,0.0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,__MSG_extensionName__,,,,0
0,0,0,0,1,1,0,0,0,0,0,30,0.616996016304097,49.85713101962463,0.0725771281001273,3.7449897142943103,2.561813406604351,150,7,47,0,0,0,0.0436775816745204,0.002071565689348,9.66730655029071e-05,0.0,0.0006490905826623,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Link Blanker,,,,0
0,0,0,0,1,1,0,0,0,0,0,38,0.4912864754945757,41.8769011793412,0.1069059447729286,3.3683395150046023,3.12018233423242,135,15,36,0,0,2,0.0576763598917372,0.005490036600244,0.0006100040666937,8.133387555917039e-05,0.001464009760065,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_name__,,,,0
1,1,0,0,1,1,0,0,0,0,0,19,0.3500110523443634,65.2544241037376,0.0850097974427638,5.152796372013364,2.9238837122130503,92,4,14,0,0,0,0.0281024230801703,0.0035087719298245,0.0001525553012967,0.0,0.0005339435545385,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose It!,,,,0
0,0,0,0,1,1,0,0,0,0,1,56,0.4733316740587696,68.0586659475009,0.0892274896668503,3.96432097474853,3.0759148363882045,114,23,39,0,0,0,0.0311636118660998,0.0020496224379719,0.0004135203164329,0.0,0.0007011866235167,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extensionName__,,,,0
0,0,1,0,1,1,0,0,0,0,1,377,0.5170312949984387,57.42417494391344,0.0536789870535917,4.957249088911408,2.642548660672434,1263,77,317,0,0,17,0.0318452585834411,0.0011655667764557,7.105989056776852e-05,1.5688547268208635e-05,0.000292545263766,0.0,0.0,85,14,0,0,0,0,8,0,0,0,0,0,0,0,0,8,SolvelyAI - AI Homework Tutor &  Study Helper,,,,0
0,0,0,0,0,1,0,0,0,0,0,0,0.4134137831958297,36.49890061565523,0.1213549820864191,3.3787101211576105,2.7825645248535804,84,12,7,0,0,0,0.051161314216179,0.0184696569920844,0.0026385224274406,0.0,0.0015391380826737,0.0,0.0,6,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,お天気予報,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ᎤᎧᏖᎾ (Uktena),,,,0
0,0,1,0,1,1,0,1,0,0,0,20,0.5628462922813133,27.91790738970086,0.0821512751113567,3.634305652477321,2.827436649624851,19,11,21,0,5,4,0.0539567341242149,0.0012976369348449,0.0007512634885944,0.0002731867231252,0.0014342302964075,0.0003414834039065,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_APPNAME__,,,,0
0,0,0,0,0,1,0,0,0,0,0,30,0.5858123499287906,63.151604074806144,0.0763048477607497,3.933588866536785,2.500914924363613,94,12,43,0,0,0,0.0634602326452128,0.0014292230500228,0.0001824540063858,0.0,0.0006537935228827,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notes for Gmail™ by cloudHQ,,,,0
0,0,0,0,1,1,0,0,0,0,0,43,0.3787056408881873,46.9369497977635,0.0875679083123,5.034087903950917,3.343159296860949,329,19,116,0,0,0,0.0609827048183212,0.0391387104449202,0.0022602902688555,0.0,0.0137996669045919,0.0,0.0,3,0,0,81,0,1,46,0,0,0,0,1,0,0,0,46,__MSG_appName__,,,,0
0,1,0,0,1,1,0,0,0,0,0,112,0.5647503234172095,62.34086987564705,0.0748383477560688,4.081719358264964,2.575095736145848,800,111,152,0,0,2,0.0691091825402778,0.0095198429225917,0.0013208782055096,2.379960730647944e-05,0.0018087701552924,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ChatGPT for Gmail,,,,0
0,1,0,0,1,1,0,0,0,0,0,107,0.4031570353000075,50.814363023077696,0.0589434122533056,2.754030344498797,2.334748671181605,418,29,330,0,0,0,0.0121521406144432,0.0008084543436047,5.608893771420172e-05,0.0,0.0006382534291616,0.0,0.0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,__MSG_extensionName__,,,,0
0,0,1,0,1,1,0,1,0,0,1,163,0.4510680782127114,42.63716141906371,0.0797484108414842,3.574213902144432,2.907220200390522,212,36,190,0,1,2,0.03883564260578,0.0012018276851211,0.00020408394653,1.133799702944478e-05,0.0010771097177972,5.668998514722389e-06,0.0,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_extName__,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,__MSG_name__,,,,0
0,1,0,0,0,1,1,0,0,0,1,160,0.4302063721632183,38.07489133426795,0.0972831575229311,3.657840429101305,2.7322035099051214,336,17,107,0,0,2,0.0493386833110417,0.0021509093353306,0.0001088257699423,1.2803031757920276e-05,0.0006849621990487,0.0,0.0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,__MSG_appName__,,,,0
1,1,0,0,1,1,0,0,0,0,1,26,0.4435768141998589,53.69943175342332,0.0845091636478373,3.557576465809148,2.711517450276961,127,38,40,0,0,1,0.0457918416066375,0.0020678313821905,0.0006187212009704,1.628213686764251e-05,0.0006512854747057,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fonts Ninja,,,,0
0,0,0,0,0,1,0,0,0,0,0,231,0.5361233087185778,55.05986429703107,0.0809813413468911,3.763559023351903,2.649912408365476,660,50,252,0,0,2,0.0638426508303347,0.0022731969415168,0.0001722118895088,6.888475580354068e-06,0.0008679479231246,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,__MSG_pluName__,,,,0
0,1,0,0,1,0,0,0,0,0,0,0,0.3176599234554401,32.888888888888886,0.0863860032804811,5.426966292134831,3.1686988849376245,0,0,0,0,0,0,0.0730337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Talk & Write,,,,0
0,0,1,0,0,1,0,0,0,0,1,29,0.4382077224063647,50.88520486391429,0.0888185287575928,4.45262766401356,3.0711634522798144,64,10,15,0,0,4,0.0617190678965469,0.0004005281965592,6.258253071237695e-05,2.503301228495078e-05,9.387379606856542e-05,0.0,0.0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,PDF.ai - Ultimate ChatPDF extension,,,,0
0,0,1,0,1,1,0,0,0,0,0,19,0.3868186055640057,39.450737170399776,0.0953005950920675,4.652975632200181,3.282977663885907,542,104,92,0,0,2,0.064007503229574,0.038417918911256,0.0073717039977317,0.0001417635384179,0.0065211227672242,0.0,0.0,14,1,0,13,0,7,2,0,1,0,0,0,0,0,0,2,VT4Browsers + Google TI,,,,0
0,1,0,0,0,0,0,0,0,0,0,71,0.1393500745610252,150.93028883282707,0.0529894133679844,33.13222514250606,2.691270510802504,88,18,45,0,0,1,0.1036283578523398,0.0022653555063584,0.0004633681717551,2.574267620861865e-05,0.0011584204293878,0.0,0.0,2,0,0,7,0,0,7,0,0,0,7,0,0,0,0,7,__MSG_name__,,,,0
